member_id,interest_rate_clean,emp_length,verification_status,issue_date,loan_status,purpose,total_pymnt,recoveries
69687766,21.99,,Verified,01/11/2015,Current,major_purchase,626.81,0
29995151,7.69,9 years,Verified,01/09/2014,Current,debt_consolidation,7985.6,0
53987564,10.99,10+ years,Source Verified,01/06/2015,Current,debt_consolidation,2415.06,0
68330579,9.17,10+ years,Not Verified,01/11/2015,Current,debt_consolidation,695.74,0
3868029,7.9,10+ years,Not Verified,01/02/2013,Current,debt_consolidation,16427.6,0
72090829,15.41,6 years,Not Verified,01/12/2015,Current,credit_card,310.99,0
7747568,13.68,10+ years,Verified,01/07/2013,Charged Off,debt_consolidation,11165.31,3274.99
1348612,9.91,5 years,Verified,01/02/2012,Current,debt_consolidation,29895.27,0
1971613,8.9,8 years,Verified,01/11/2012,Fully Paid,debt_consolidation,20439.22468,0
45350090,12.69,10+ years,Not Verified,01/03/2015,Current,other,367.45,0
42504575,17.14,6 years,Source Verified,01/01/2015,Fully Paid,home_improvement,20893.3,0
61017683,8.18,10+ years,Verified,01/08/2015,Current,credit_card,1231.35,0
60706918,9.17,1 year,Verified,01/08/2015,Current,home_improvement,286.03,0
58639804,13.99,6 years,Not Verified,01/07/2015,Current,home_improvement,1656.31,0
60997245,19.19,,Verified,01/08/2015,Current,debt_consolidation,4823.15,0
49903483,8.18,7 years,Source Verified,01/05/2015,Current,credit_card,3887.87,0
11618244,14.47,7 years,Verified,01/12/2013,Late (31-120 days),debt_consolidation,11870.3,0
12418553,7.9,8 years,Verified,01/02/2014,Current,credit_card,14393.63,0
39783885,13.66,10+ years,Source Verified,01/12/2014,Current,medical,2648.49,0
52395535,10.99,< 1 year,Verified,01/05/2015,Current,debt_consolidation,1919.66,0
3786788,17.77,10+ years,Verified,01/01/2013,Fully Paid,other,9516.8,0
66474440,11.53,< 1 year,Source Verified,01/10/2015,Current,other,156.82,0
60918879,13.99,10+ years,Source Verified,01/08/2015,Current,debt_consolidation,2772.95,0
60986987,19.19,10+ years,Not Verified,01/08/2015,Current,other,506.99,0
8607013,17.56,9 years,Not Verified,01/09/2013,Fully Paid,debt_consolidation,13154.17429,0
19768140,15.61,10+ years,Source Verified,01/06/2014,Late (31-120 days),credit_card,9644.64,0
22641915,14.49,7 years,Verified,01/07/2014,Current,debt_consolidation,9292.5,0
60939292,12.69,10+ years,Not Verified,01/08/2015,Current,medical,1202.57,0
4155711,14.09,3 years,Verified,01/02/2013,Fully Paid,debt_consolidation,12783.64,0
17001495,7.62,10+ years,Verified,01/04/2014,Current,credit_card,12464.6,0
11036740,6.62,10+ years,Not Verified,01/12/2013,Current,debt_consolidation,9978.75,0
64826424,16.55,3 years,Verified,01/10/2015,Current,home_improvement,2503.75,0
62189793,12.29,1 year,Source Verified,01/08/2015,Current,credit_card,1079.56,0
39002866,13.66,1 year,Verified,01/12/2014,Current,debt_consolidation,3531.36,0
53442585,11.53,6 years,Source Verified,01/06/2015,Late (31-120 days),debt_consolidation,701.64,0
43844834,14.65,5 years,Not Verified,01/03/2015,Current,debt_consolidation,3776.49,0
8748060,15.88,2 years,Source Verified,01/09/2013,Current,debt_consolidation,7127.59,0
43949776,25.89,4 years,Source Verified,01/03/2015,Fully Paid,credit_card,18669.59,0
51795298,6.39,10+ years,Source Verified,01/05/2015,Current,credit_card,1706.5,0
1672674,21,10+ years,Verified,01/07/2012,Charged Off,debt_consolidation,2160.15,0
31756878,16.29,< 1 year,Source Verified,01/10/2014,Current,vacation,4731,0
1584196,17.99,2 years,Not Verified,01/06/2012,Fully Paid,debt_consolidation,10408.47264,0
60998472,12.29,10+ years,Not Verified,01/08/2015,Current,debt_consolidation,4650.33,0
66354080,10.99,1 year,Verified,01/10/2015,Current,debt_consolidation,389.16,0
44037408,6.92,10+ years,Not Verified,01/02/2015,Current,debt_consolidation,1692.47,0
64596330,6.24,4 years,Not Verified,01/09/2015,Current,credit_card,2922.64,0
44216024,6.92,2 years,Not Verified,01/03/2015,Charged Off,debt_consolidation,644.98,0
59639125,10.99,3 years,Source Verified,01/07/2015,Fully Paid,debt_consolidation,3270.87,0
47001861,20.49,,Verified,01/03/2015,Current,debt_consolidation,2826.11,0
64486884,12.69,< 1 year,Verified,01/09/2015,Current,debt_consolidation,3472.86,0
54728021,16.99,3 years,Source Verified,01/06/2015,Current,debt_consolidation,6609.71,0
58982203,12.29,10+ years,Not Verified,01/07/2015,Current,credit_card,2925.62,0
67598618,14.65,,Source Verified,01/10/2015,Current,small_business,340.89,0
1187203,20.89,10+ years,Source Verified,01/09/2011,Fully Paid,credit_card,24374.94076,0
49192499,12.29,1 year,Not Verified,01/04/2015,Current,debt_consolidation,2123.72,0
1908889,8.9,,Verified,01/11/2012,Fully Paid,debt_consolidation,27432.52001,0
552940,11.83,1 year,Not Verified,01/10/2009,Fully Paid,other,2400.58,0
8134442,6.03,5 years,Verified,01/09/2013,Fully Paid,home_improvement,22495.75,0
71177472,9.76,9 years,Not Verified,01/12/2015,Current,debt_consolidation,465.35,0
62424675,16.99,5 years,Source Verified,01/09/2015,Current,home_improvement,2458.67,0
68538799,18.2,10+ years,Not Verified,01/11/2015,Current,major_purchase,499.95,0
7441870,24.08,10+ years,Verified,01/07/2013,Fully Paid,debt_consolidation,38894.19001,0
42505655,13.99,3 years,Source Verified,01/02/2015,Current,other,2721.46,0
2630960,12.12,5 years,Verified,01/12/2012,Fully Paid,home_improvement,5218.279244,0
63375069,12.29,8 years,Not Verified,01/09/2015,Current,major_purchase,1317.05,0
63920678,16.99,10+ years,Source Verified,01/09/2015,Current,debt_consolidation,2575.13,0
18874713,13.98,10+ years,Not Verified,01/05/2014,Current,credit_card,5523.87,0
4430423,12.12,9 years,Not Verified,01/03/2013,Fully Paid,debt_consolidation,8233.95,0
38670148,18.54,5 years,Verified,01/11/2014,Current,debt_consolidation,9860.9,0
49778111,12.29,,Source Verified,01/04/2015,Fully Paid,debt_consolidation,6341.33,0
11060579,9.67,3 years,Source Verified,01/12/2013,Current,debt_consolidation,13100.66,0
43336998,12.29,3 years,Source Verified,01/03/2015,Current,credit_card,2091.76,0
59559398,13.33,3 years,Source Verified,01/07/2015,Fully Paid,credit_card,21051.65,0
4319029,18.49,6 years,Not Verified,01/03/2013,Current,debt_consolidation,9887.48,0
2117029,17.77,5 years,Not Verified,01/11/2012,Fully Paid,credit_card,6227.194285,0
38418604,12.39,1 year,Not Verified,01/11/2014,Fully Paid,debt_consolidation,4387.41,0
55336541,10.99,10+ years,Not Verified,01/06/2015,Current,vacation,365.68,0
1586653,13.99,10+ years,Verified,01/06/2012,Fully Paid,credit_card,16840.77,0
23052744,10.99,,Verified,01/07/2014,In Grace Period,house,5379.35,0
20728713,15.61,10+ years,Verified,01/06/2014,Charged Off,debt_consolidation,5304.53,0
71149633,9.76,10+ years,Source Verified,01/12/2015,Current,credit_card,758.71,0
43297315,15.99,5 years,Source Verified,01/02/2015,Current,debt_consolidation,6398.47,0
58115010,6.24,3 years,Source Verified,01/07/2015,Current,credit_card,2194.06,0
45360139,13.33,10+ years,Source Verified,01/03/2015,Current,debt_consolidation,2519.53,0
37657347,14.31,8 years,Not Verified,01/11/2014,Current,car,2299.29,0
4152198,8.9,6 years,Not Verified,01/02/2013,Fully Paid,credit_card,23310.02,0
15069625,16.59,4 years,Verified,01/03/2014,Current,debt_consolidation,10664.01,0
8126937,8.9,10+ years,Verified,01/08/2013,Late (31-120 days),debt_consolidation,22227.25,0
41262836,11.99,7 years,Verified,01/01/2015,Current,credit_card,4766.25,0
44144092,13.33,10+ years,Source Verified,01/02/2015,Current,debt_consolidation,8039.47,0
9337315,9.25,2 years,Not Verified,01/10/2013,Fully Paid,major_purchase,14527.34539,0
61415241,12.69,2 years,Not Verified,01/08/2015,Current,debt_consolidation,1983.09,0
1442863,7.9,3 years,Source Verified,01/03/2012,Fully Paid,debt_consolidation,19092.44288,0
887825,15.65,5 years,Not Verified,01/03/2011,Fully Paid,debt_consolidation,12282.79,0
37867793,8.19,2 years,Not Verified,01/11/2014,Current,debt_consolidation,6110.75,0
53805161,12.29,10+ years,Source Verified,01/05/2015,Fully Paid,debt_consolidation,1057.84,0
46332129,12.29,3 years,Source Verified,01/03/2015,Current,debt_consolidation,2795.96,0
58095429,6.24,10+ years,Not Verified,01/07/2015,Current,credit_card,2632.91,0
6047533,8.9,8 years,Not Verified,01/05/2013,Current,debt_consolidation,8123.92,0
13888630,7.62,10+ years,Verified,01/02/2014,Fully Paid,debt_consolidation,25587.93,0
67860576,16.55,4 years,Verified,01/11/2015,Current,debt_consolidation,284.71,0
10718367,15.1,10+ years,Verified,01/11/2013,Fully Paid,debt_consolidation,19087.03,0
8714618,14.33,10+ years,Verified,01/09/2013,Current,debt_consolidation,14439.04,0
34060718,14.31,10+ years,Source Verified,01/11/2014,Current,debt_consolidation,8180.48,0
67811398,13.67,,Verified,01/11/2015,Current,debt_consolidation,297.66,0
57905490,19.19,6 years,Source Verified,01/07/2015,Current,debt_consolidation,1549.96,0
28441113,22.15,,Verified,01/09/2014,Current,debt_consolidation,7868,0
13918188,18.25,8 years,Source Verified,01/02/2014,Fully Paid,debt_consolidation,19012.63,0
70425288,13.67,1 year,Source Verified,01/11/2015,Current,debt_consolidation,1854.14,0
59580224,5.32,< 1 year,Not Verified,01/07/2015,Current,debt_consolidation,3005.59,0
1580302,12.12,4 years,Source Verified,01/06/2012,Fully Paid,debt_consolidation,20253.29234,0
9888207,9.99,9 years,Source Verified,01/10/2013,Fully Paid,debt_consolidation,6480.36,0
62334483,7.89,10+ years,Verified,01/09/2015,Current,home_improvement,1396.69,0
11638679,10.99,10+ years,Source Verified,01/12/2013,Fully Paid,credit_card,8955.96,0
42043023,10.49,6 years,Source Verified,01/01/2015,Current,credit_card,2855.23,0
1528477,17.27,2 years,Not Verified,01/05/2012,Fully Paid,car,9271.387207,0
71005400,16.55,,Verified,01/12/2015,Current,debt_consolidation,241.57,0
34903484,13.35,5 years,Verified,01/10/2014,Fully Paid,home_improvement,4923.08,0
631962,18.3,< 1 year,Not Verified,01/03/2010,Does not meet the,debt_consolidation,31737.38,0
535839,11.14,10+ years,Source Verified,01/09/2009,Fully Paid,other,14843.31,0
24554714,15.61,10+ years,Source Verified,01/07/2014,Current,debt_consolidation,7644.56,0
61794571,16.55,9 years,Source Verified,01/08/2015,Current,debt_consolidation,1414.15,0
46606311,7.89,2 years,Source Verified,01/03/2015,Current,other,1967.93,0
58358870,14.65,10+ years,Source Verified,01/07/2015,Current,debt_consolidation,1971.61,0
4073940,17.27,< 1 year,Verified,01/02/2013,Current,car,10499.3,0
37026559,10.49,5 years,Not Verified,01/11/2014,Fully Paid,major_purchase,20375.06,0
37087204,13.66,1 year,Source Verified,01/11/2014,Fully Paid,credit_card,30217.52,0
71250862,12.59,< 1 year,Source Verified,01/12/2015,Current,debt_consolidation,366.99,0
49809972,12.29,2 years,Verified,01/05/2015,Current,debt_consolidation,7367.77,0
21699109,17.57,1 year,Source Verified,01/06/2014,Current,debt_consolidation,7553.07,0
66842831,16.99,3 years,Verified,01/10/2015,Current,debt_consolidation,444.76,0
10647551,17.76,8 years,Not Verified,01/11/2013,Current,other,2810.45,0
61595164,14.65,5 years,Verified,01/08/2015,Current,credit_card,2793.73,0
13216895,15.61,8 years,Verified,01/01/2014,Current,debt_consolidation,13631.18,0
71369713,9.76,10+ years,Not Verified,01/12/2015,Current,debt_consolidation,285.25,0
64152945,18.25,4 years,Source Verified,01/09/2015,Current,debt_consolidation,770.89,0
1662633,10.16,< 1 year,Not Verified,01/07/2012,Charged Off,home_improvement,713.52,327.44
63188311,18.25,4 years,Not Verified,01/08/2015,Fully Paid,credit_card,10655.19,0
53713501,14.65,7 years,Verified,01/05/2015,Current,debt_consolidation,4157.17,0
42649768,11.44,8 years,Source Verified,01/01/2015,Current,debt_consolidation,6361.13,0
10790278,7.62,9 years,Source Verified,01/11/2013,Current,debt_consolidation,16356.6,0
20126885,8.39,10+ years,Verified,01/06/2014,Current,debt_consolidation,14970.48,0
31136455,16.29,7 years,Source Verified,01/10/2014,Fully Paid,debt_consolidation,14305.84,0
16190341,12.99,10+ years,Not Verified,01/04/2014,Current,debt_consolidation,12805.38,0
59629611,13.33,,Not Verified,01/07/2015,Current,medical,1348.23,0
71227625,16.55,9 years,Verified,01/12/2015,Current,credit_card,149.07,0
70580917,6.99,4 years,Verified,01/12/2015,Issued,home_improvement,0,0
10666905,17.1,6 years,Source Verified,01/12/2013,Current,debt_consolidation,7471.96,0
10310490,22.4,10+ years,Verified,01/11/2013,Current,debt_consolidation,25340.19,0
26607743,19.52,10+ years,Source Verified,01/08/2014,Current,debt_consolidation,12484.46,0
64952146,6.89,< 1 year,Verified,01/09/2015,Current,debt_consolidation,1381.49,0
70457693,17.86,10+ years,Not Verified,01/11/2015,Current,debt_consolidation,893.58,0
60978349,17.57,7 years,Source Verified,01/08/2015,Current,home_improvement,1872.41,0
10528274,15.61,4 years,Source Verified,01/11/2013,Current,debt_consolidation,6026.86,0
64383718,13.99,2 years,Not Verified,01/09/2015,Current,debt_consolidation,2108.15,0
71131172,5.32,< 1 year,Source Verified,01/12/2015,Current,other,357.83,0
46818347,12.29,6 years,Source Verified,01/04/2015,Current,credit_card,3294.5,0
5407441,13.11,10+ years,Verified,01/04/2013,Current,home_improvement,13698.42,0
58829823,6.24,,Verified,01/07/2015,Current,debt_consolidation,2632.91,0
67310210,9.17,10+ years,Source Verified,01/10/2015,Fully Paid,debt_consolidation,27008.25,0
17462881,16.29,5 years,Not Verified,01/07/2014,Late (31-120 days),debt_consolidation,2824.16,0
1689167,8.9,10+ years,Verified,01/08/2012,Fully Paid,debt_consolidation,39987.03246,0
57648378,6.24,1 year,Source Verified,01/07/2015,Current,credit_card,3284.88,0
26307592,10.15,,Verified,01/08/2014,Current,debt_consolidation,6102.15,0
23372819,16.29,5 years,Not Verified,01/07/2014,Current,debt_consolidation,3065.94,0
1429440,6.03,10+ years,Not Verified,01/03/2012,Fully Paid,debt_consolidation,9438.75,0
41258520,7.49,10+ years,Source Verified,01/01/2015,Current,credit_card,10811.33,0
62563872,12.69,,Verified,01/08/2015,Current,debt_consolidation,813.54,0
64597972,12.29,,Verified,01/09/2015,Current,credit_card,1056.4,0
62695004,16.55,< 1 year,Source Verified,01/08/2015,Current,other,1055.98,0
58688926,10.99,9 years,Source Verified,01/07/2015,Current,credit_card,3122.96,0
12658220,9.67,10+ years,Not Verified,01/01/2014,Current,credit_card,9387.73,0
46757329,7.89,6 years,Not Verified,01/03/2015,Current,debt_consolidation,3654.78,0
47159847,12.69,10+ years,Source Verified,01/04/2015,Current,debt_consolidation,2160.66,0
7411210,16.78,9 years,Verified,01/07/2013,Current,credit_card,20252.51,0
23562860,10.99,4 years,Not Verified,01/07/2014,Current,debt_consolidation,9898.92,0
65577458,7.26,5 years,Not Verified,01/10/2015,Current,credit_card,1379.73,0
59136104,6.89,10+ years,Source Verified,01/07/2015,Current,debt_consolidation,1226.98,0
59024003,13.99,8 years,Source Verified,01/07/2015,Current,debt_consolidation,1998.57,0
26917949,16.99,2 years,Source Verified,01/08/2014,Current,debt_consolidation,13986.72,0
8541921,12.49,10+ years,Verified,01/02/2014,Fully Paid,debt_consolidation,7534.869558,0
41321614,12.99,10+ years,Source Verified,01/01/2015,Current,debt_consolidation,6509.53,0
45871524,13.99,5 years,Source Verified,01/03/2015,Current,home_improvement,3477.84,0
1780845,12.12,2 years,Verified,01/09/2012,Fully Paid,car,3745.914062,0
31426529,13.35,3 years,Not Verified,01/10/2014,Current,other,1066.8,0
51953316,16.55,< 1 year,Verified,01/05/2015,Current,credit_card,6859.02,0
3726897,15.31,9 years,Verified,01/01/2013,Fully Paid,debt_consolidation,13434.66852,0
70630904,9.76,,Verified,01/12/2015,Current,credit_card,1106.44,0
31167209,9.17,10+ years,Not Verified,01/10/2014,Current,credit_card,7651.05,0
4058541,19.72,10+ years,Verified,01/02/2013,Charged Off,debt_consolidation,19910.11,3290.05
34602461,13.98,1 year,Source Verified,01/10/2014,Current,debt_consolidation,4034.66,0
63525322,13.33,3 years,Source Verified,01/09/2015,Current,debt_consolidation,3183.24,0
775355,12.61,< 1 year,Source Verified,01/10/2010,Fully Paid,moving,5427.14,0
12637067,14.98,10+ years,Verified,01/02/2014,Current,credit_card,8751.04,0
69666316,6.24,10+ years,Not Verified,01/11/2015,Current,debt_consolidation,1473.8,0
12387542,8.9,10+ years,Not Verified,01/02/2014,Current,other,5623.5,0
73375732,6.99,10+ years,Not Verified,01/12/2015,Issued,debt_consolidation,0,0
70297652,8.18,6 years,Not Verified,01/11/2015,Current,credit_card,350.27,0
69857130,9.99,10+ years,Source Verified,01/11/2015,Current,credit_card,198.57,0
62279071,14.65,9 years,Verified,01/08/2015,Current,debt_consolidation,3538.28,0
53916479,17.57,10+ years,Source Verified,01/06/2015,Charged Off,other,1913.58,0
7832848,16.78,,Verified,01/08/2013,Charged Off,debt_consolidation,1418.8,0
64955625,9.17,4 years,Not Verified,01/10/2015,Current,credit_card,758.99,0
41075892,14.99,10+ years,Verified,01/01/2015,Charged Off,debt_consolidation,2243.39,0
15509817,8.9,4 years,Source Verified,01/04/2014,Fully Paid,debt_consolidation,29683.87611,0
8731868,14.47,< 1 year,Not Verified,01/12/2013,Current,debt_consolidation,8601.71,0
70203245,17.57,9 years,Source Verified,01/12/2015,Current,credit_card,275.7,0
1783124,22.47,7 years,Verified,01/09/2012,Current,credit_card,19551.16,0
49777970,19.52,1 year,Verified,01/04/2015,Current,debt_consolidation,8231.9,0
28822784,16.29,7 years,Verified,01/09/2014,Current,debt_consolidation,13704.64,0
55335916,19.19,10+ years,Verified,01/06/2015,Current,home_improvement,6343.82,0
1731688,7.9,10+ years,Not Verified,01/08/2012,Charged Off,debt_consolidation,6992.08,862.28
49862343,13.33,1 year,Source Verified,01/04/2015,Fully Paid,debt_consolidation,3953.19,0
891253,15.65,,Verified,01/03/2011,Fully Paid,debt_consolidation,31328.73,0
8499789,10.64,10+ years,Verified,01/09/2013,Fully Paid,home_improvement,31266.8,0
62492952,12.69,10+ years,Source Verified,01/08/2015,Fully Paid,other,1017.78,0
528605,11.14,2 years,Not Verified,01/11/2009,Fully Paid,debt_consolidation,16815.33,0
587816,12.53,4 years,Verified,01/12/2009,Fully Paid,debt_consolidation,19353.02,0
20097402,17.57,8 years,Verified,01/06/2014,Current,credit_card,16731.59,0
1059862,13.99,2 years,Source Verified,01/08/2011,Charged Off,credit_card,4093.84,0
64182677,7.89,9 years,Not Verified,01/09/2015,Current,credit_card,1462.27,0
2036975,21.98,10+ years,Verified,01/11/2012,Charged Off,debt_consolidation,10242.22,2511.99
