member_id,loan_amnt,funded_amnt,term,interest_rate,grade,sub_grade,emp_length,home_ownership,annual_income,verification_status,issue_date,loan_status,purpose,addr_state,total_pymnt,last_pymnt_amnt,application_type,recoveries
1026567,8000,8000, 36 months,5.99,A,A2,2 years,RENT,75638,Not Verified,1/07/2011,Fully Paid,other,FL,8759.968976,245.47,INDIVIDUAL,0
577949,24250,"$24,250", 36 months,12.18,B,B4,10+ years,MORTGAGE,106925,Verified,1/12/2009,Fully Paid,debt_consolidation,CA,28782.79,7004.88,INDIVIDUAL,0
2420935,18550,18550, 36 months,12.12,B,B3,< 1 year,RENT,42000,Verified,1/11/2012,Charged Off,debt_consolidation,NY,5207.78,617.19,INDIVIDUAL,888.29
59570599,4200,4200, 36 months,6.89,A,A3,3 years,MORTGAGE,62000,Source Verified,1/08/2015,Current,debt_consolidation,FL,645.79,129.48,INDIVIDUAL,0
49894998,30000,30000, 60 months,12.69,C,C2,10+ years,OWN,115000,Source Verified,1/05/2015,Current,home_improvement,IN,5380.5,677.85,INDIVIDUAL,0
851589,7200,7200, 36 months,7.29,A,A4,5 years,MORTGAGE,44000,Not Verified,1/02/2011,Fully Paid,debt_consolidation,MN,8035.49,245.94,INDIVIDUAL,0
15349808,18000,18000, 60 months,15.61,C,C5,10+ years,RENT,44000,Source Verified,1/04/2014,Current,credit_card,PA,9114.21,434.01,INDIVIDUAL,0
70457693,18000,18000, 60 months,17.86,D,D5,10+ years,OWN,72000,Not Verified,1/11/2015,Current,debt_consolidation,FL,893.58,455.72,INDIVIDUAL,0
39573120,21000,21000, 60 months,12.99,C,C2,2 years,OWN,123992,Source Verified,1/12/2014,Current,credit_card,PA,6179.92,477.71,INDIVIDUAL,0
871393,2100,2100, 36 months,13.43,C,C3,5 years,RENT,60000,Source Verified,1/02/2011,Fully Paid,other,IL,2560.686097,80.59,INDIVIDUAL,0
14788505,16800,16800, 36 months,7.62,A,A3,10+ years,MORTGAGE,115000,Not Verified,1/03/2014,Fully Paid,debt_consolidation,CA,18206.62,10353.82,INDIVIDUAL,0
10127850,9250,9250, 36 months,11.99,B,B3,10+ years,RENT,28000,Not Verified,1/11/2013,Current,credit_card,DE,7986.94,307.19,INDIVIDUAL,0
64606113,15600,15600, 60 months,12.29,C,C1,3 years,MORTGAGE,128000,Not Verified,1/09/2015,Current,home_improvement,TX,1026.63,349.31,INDIVIDUAL,0
25425872,20000,20000, 60 months,14.99,C,C5,10+ years,MORTGAGE,62500,Source Verified,1/07/2014,Current,debt_consolidation,SC,8086.9,475.7,INDIVIDUAL,0
43652169,8000,8000, 36 months,10.99,B,B4,10+ years,OWN,45000,Source Verified,1/02/2015,Current,debt_consolidation,MI,2875.8,261.88,INDIVIDUAL,0
71131052,12000,12000, 36 months,6.24,A,A2,10+ years,OWN,140000,Source Verified,1/12/2015,Current,home_improvement,SC,358.05,366.37,INDIVIDUAL,0
45007851,15000,15000, 36 months,7.89,A,A5,2 years,RENT,70000,Source Verified,1/03/2015,Current,credit_card,TN,4686.32,469.29,INDIVIDUAL,0
13389851,7800,7800, 36 months,13.98,C,C1,10+ years,MORTGAGE,55000,Verified,1/02/2014,Current,debt_consolidation,MD,6129.73,266.51,INDIVIDUAL,0
67761528,22500,22500, 60 months,16.99,D,D3,5 years,MORTGAGE,45000,Source Verified,1/11/2015,Current,debt_consolidation,KS,1096.9,559.07,INDIVIDUAL,0
46516779,24250,24250, 60 months,15.61,D,D1,8 years,MORTGAGE,103000,Source Verified,1/03/2015,Current,debt_consolidation,TX,5825.97,584.7,INDIVIDUAL,0
48741864,24000,24000, 36 months,11.53,B,B5,10+ years,MORTGAGE,72000,Source Verified,1/04/2015,Current,credit_card,IL,7110.56,791.77,INDIVIDUAL,0
44152873,9250,9250, 36 months,17.57,D,D4,3 years,RENT,29000,Source Verified,1/02/2015,Current,credit_card,TX,3315.17,332.42,INDIVIDUAL,0
67600944,30200,30200, 60 months,18.55,E,E2,3 years,OWN,75000,Verified,1/11/2015,Current,house,MS,1520.78,775.95,INDIVIDUAL,0
40700865,24000,24000, 60 months,8.19,A,A5,10+ years,MORTGAGE,99000,Verified,1/01/2015,Current,credit_card,CT,5844,488.82,INDIVIDUAL,0
49768000,35000,35000, 60 months,20.49,E,E4,10+ years,MORTGAGE,123000,Verified,1/05/2015,Current,debt_consolidation,TX,7455.04,936.86,INDIVIDUAL,0
17311751,15000,15000, 36 months,13.98,C,C3,10+ years,MORTGAGE,52248,Verified,1/05/2014,Fully Paid,credit_card,GA,17478.68,9209.55,INDIVIDUAL,0
14419808,35000,35000, 60 months,13.98,C,C3,10+ years,MORTGAGE,79000,Verified,1/10/2014,Current,credit_card,MI,12272.82,820,INDIVIDUAL,0
71786004,4000,4000, 36 months,7.89,A,A5,6 years,MORTGAGE,70000,Verified,1/12/2015,Current,debt_consolidation,IL,123.4,125.15,INDIVIDUAL,0
63495789,5750,5750, 36 months,9.99,B,B3,10+ years,RENT,36000,Source Verified,1/09/2015,Current,debt_consolidation,CA,3474.95,2939.17,INDIVIDUAL,0
7287320,8500,8500, 36 months,17.56,D,D1,4 years,MORTGAGE,100000,Not Verified,1/07/2013,Current,other,GA,9159.75,305.43,INDIVIDUAL,0
43355957,29875,29875, 36 months,19.99,E,E3,9 years,OWN,68000,Verified,1/02/2015,Fully Paid,debt_consolidation,SC,30979.91,572.65,INDIVIDUAL,0
28570590,21000,21000, 36 months,10.99,B,B3,10+ years,MORTGAGE,150000,Source Verified,1/09/2014,Current,debt_consolidation,HI,10998.72,687.42,INDIVIDUAL,0
62989104,18000,18000, 60 months,13.33,C,C3,3 years,RENT,73000,Not Verified,1/09/2015,Current,,TX,1623.78,412.61,INDIVIDUAL,0
32487910,30000,30000, 60 months,13.35,C,C2,3 years,OWN,250000,Verified,1/10/2014,Current,,MA,10297.45,687.98,INDIVIDUAL,0
4585238,26325,26325, 36 months,13.11,B,B4,5 years,MORTGAGE,60000,Verified,1/03/2013,Fully Paid,debt_consolidation,NV,31907.16998,4367.08,INDIVIDUAL,0
7224487,5000,5000, 36 months,11.55,B,B3,10+ years,RENT,29000,Not Verified,1/07/2013,Fully Paid,debt_consolidation,WI,5312.67,4325.39,INDIVIDUAL,0
43416000,14950,14950, 60 months,20.99,E,E4,2 years,RENT,30000,Source Verified,1/02/2015,Current,small_business,GA,4413.2,404.37,INDIVIDUAL,0
6027466,12500,12500, 36 months,11.14,B,B2,1 year,MORTGAGE,117000,Source Verified,1/05/2013,Fully Paid,debt_consolidation,MD,14682.53,3200.57,INDIVIDUAL,0
51803122,7500,7500, 36 months,11.53,B,B5,10+ years,MORTGAGE,61200,Not Verified,1/05/2015,Current,,MN,1969.83,247.43,INDIVIDUAL,0
64497548,6500,6500, 36 months,16.99,D,D3,6 years,RENT,33800,Source Verified,1/09/2015,Current,debt_consolidation,CA,2914.61,231.72,INDIVIDUAL,0
67760859,20000,"20,000", 60 months,13.99,C,C4,1 year,RENT,45000,Verified,1/10/2015,Current,debt_consolidation,IL,915,465.27,INDIVIDUAL,0
5796742,10000,10000, 36 months,19.05,D,D4,3 years,RENT,64000,Not Verified,1/04/2013,Current,debt_consolidation,KY,11736.8,366.82,INDIVIDUAL,0
7128327,15000,15000, 36 months,10.16,B,B1,6 years,RENT,65000,Not Verified,1/06/2013,Fully Paid,,CA,16129.4445,11767.26,INDIVIDUAL,0
19385962,12000,12000, 36 months,12.49,B,B5,2 years,RENT,34452,Source Verified,1/05/2014,Fully Paid,debt_consolidation,OR,13846.41,7022.78,INDIVIDUAL,0
47083719,21725,21725, 60 months,21.67,E,E5,10+ years,MORTGAGE,58000,Source Verified,1/04/2015,In Grace Period,debt_consolidation,MI,4741.53,595.96,INDIVIDUAL,0
22702167,20000,20000, 36 months,8.39,A,A5,2 years,RENT,100000,Source Verified,1/07/2014,Current,debt_consolidation,CA,11346.12,630.34,INDIVIDUAL,0
70456005,30000,30000, 60 months,12.05,C,C1,10+ years,MORTGAGE,98000,Source Verified,1/11/2015,,debt_consolidation,WA,637.98,668.1,INDIVIDUAL,0
41421513,21000,21000, 60 months,12.39,C,C1,< 1 year,OWN,97700,Source Verified,1/01/2015,Charged Off,debt_consolidation,DC,3284.57,471.29,INDIVIDUAL,0
4061353,10000,10000, 36 months,15.31,C,C2,10+ years,RENT,42000,Not Verified,1/02/2013,Fully Paid,debt_consolidation,FL,12393.17,2992.31,INDIVIDUAL,0
46342813,8000,8000, 36 months,8.18,B,B1,10+ years,OWN,40000,Source Verified,1/03/2015,Current,credit_card,MI,2258.6,251.36,INDIVIDUAL,0
72398882,21075,21075, 60 months,16.99,D,D3,10+ years,MORTGAGE,59900,Source Verified,1/12/2015,Current,debt_consolidation,MN,0,0,INDIVIDUAL,0
53412427,5400,5400, 36 months,7.26,A,A4,10+ years,RENT,60000,Source Verified,1/05/2015,Current,debt_consolidation,WI,1169.48,167.38,INDIVIDUAL,0
52135017,32000,32000, 60 months,14.65,C,C5,10+ years,MORTGAGE,113000,Verified,1/05/2015,Current,debt_consolidation,SC,6017.32,755.42,INDIVIDUAL,0
11587252,5000,5000, 36 months,13.53,B,B5,10+ years,MORTGAGE,50000,Not Verified,1/12/2013,Current,debt_consolidation,TN,4072.58,169.75,INDIVIDUAL,0
1838225,14000,14000, 36 months,14.09,B,B5,10+ years,OWN,90000,Not Verified,1/10/2012,Fully Paid,debt_consolidation,NJ,15241.09,1862.41,INDIVIDUAL,0
40554984,12000,12000, 60 months,17.86,D,D5,4 years,RENT,60000,Source Verified,1/12/2014,Fully Paid,debt_consolidation,UT,12523.86,11934.1,INDIVIDUAL,0
9339884,35000,35000, 60 months,19.52,D,D4,8 years,MORTGAGE,85959.6,Source Verified,1/10/2013,Fully Paid,home_improvement,VA,43656.95447,28055.66,INDIVIDUAL,0
9076724,10000,10000, 36 months,14.3,C,C1,5 years,RENT,55000,Not Verified,1/09/2013,Fully Paid,credit_card,MA,11330.96609,7213.73,INDIVIDUAL,0
63860395,14700,14700, 60 months,19.99,E,E4,6 years,OWN,35000,Source Verified,1/09/2015,Current,debt_consolidation,CA,1567.35,400,INDIVIDUAL,0
2838538,30000,30000, 36 months,13.11,B,B4,10+ years,MORTGAGE,95000,Verified,1/12/2012,Fully Paid,debt_consolidation,IL,36446.7,1012.35,INDIVIDUAL,0
69919449,20000,20000, 36 months,10.99,B,B4,2 years,MORTGAGE,72000,Source Verified,1/11/2015,Current,credit_card,GA,1297.15,654.68,INDIVIDUAL,0
49684729,20100,20100, 60 months,15.61,D,D1,4 years,MORTGAGE,69400,Source Verified,1/04/2015,Current,debt_consolidation,NH,3859.69,484.64,INDIVIDUAL,0
38368850,7200,7200, 36 months,11.44,B,B4,8 years,MORTGAGE,43000,Not Verified,1/11/2014,Current,,FL,3074.84,237.23,INDIVIDUAL,0
45107907,15000,15000, 36 months,7.89,A,A5,10+ years,MORTGAGE,157000,Not Verified,1/03/2015,Current,debt_consolidation,MD,4686.32,469.29,INDIVIDUAL,0
734215,7000,7000, 36 months,7.88,A,A5,2 years,RENT,31200,Source Verified,1/09/2010,Fully Paid,debt_consolidation,TX,7880.03,448.39,INDIVIDUAL,0
67761464,4450,4450, 36 months,13.33,C,C3,10+ years,RENT,57000,Verified,1/10/2015,Current,debt_consolidation,NY,298,150.65,INDIVIDUAL,0
54465120,15450,15450, 60 months,17.86,D,D5,< 1 year,MORTGAGE,60000,Not Verified,1/06/2015,Current,,TX,2707.46,391.16,INDIVIDUAL,0
57895820,13750,13750, 36 months,5.32,A,A1,3 years,RENT,71000,Not Verified,1/07/2015,Current,debt_consolidation,NC,2476.35,414.08,INDIVIDUAL,0
11087110,8000,8000, 36 months,10.99,B,B2,,MORTGAGE,50000,Verified,1/12/2013,Fully Paid,credit_card,NV,9071.297789,4620.17,INDIVIDUAL,0
57648148,11000,11000, 36 months,14.65,C,C5,< 1 year,RENT,48000,Source Verified,1/07/2015,Current,debt_consolidation,VA,2311.24,379.44,INDIVIDUAL,0
57335936,12000,12000, 36 months,9.17,B,B2,4 years,RENT,68000,Not Verified,1/07/2015,Current,credit_card,CA,3293.89,400,INDIVIDUAL,0
11049891,14400,14400, 36 months,14.3,C,C1,3 years,MORTGAGE,60000,Not Verified,1/12/2013,Current,debt_consolidation,OK,12354.42,494.26,INDIVIDUAL,0
5788326,10000,10000, 36 months,8.9,A,A5,1 year,MORTGAGE,96000,Not Verified,1/06/2013,Fully Paid,debt_consolidation,CA,11294.61,14.04,INDIVIDUAL,0
32217559,15600,15600, 60 months,16.99,D,D3,10+ years,MORTGAGE,56000,Verified,1/10/2014,Current,credit_card,VT,5799.58,387.62,INDIVIDUAL,0
61271140,5925,5925, 36 months,12.29,C,C1,2 years,RENT,35000,Verified,1/08/2015,Current,,SD,984.05,197.62,INDIVIDUAL,0
35012451,19125,19125, 36 months,16.99,D,D3,< 1 year,RENT,60000,Source Verified,1/10/2014,Late (31-120 days),debt_consolidation,LA,7505.9,682,INDIVIDUAL,0
44295146,15600,15600, 36 months,8.18,B,B1,,MORTGAGE,76000,Verified,1/02/2015,Current,credit_card,FL,4894.41,490.15,INDIVIDUAL,0
65023088,35000,35000, 36 months,8.18,B,B1,2 years,MORTGAGE,150000,Source Verified,1/09/2015,Current,debt_consolidation,NJ,3267.26,1099.69,INDIVIDUAL,0
49960759,12500,12500, 36 months,12.69,C,C2,4 years,OWN,65000,Source Verified,1/05/2015,Fully Paid,debt_consolidation,IN,12590.54,2599.35,INDIVIDUAL,0
65641045,17000,17000, 60 months,12.69,C,C2,7 years,MORTGAGE,55827,Not Verified,1/10/2015,Current,debt_consolidation,AR,1140.35,384.11,INDIVIDUAL,0
16610867,14700,14700, 60 months,19.47,D,D5,7 years,RENT,41119,Source Verified,1/04/2014,Current,debt_consolidation,GA,8087.94,385.14,INDIVIDUAL,0
15149167,4500,4500, 36 months,6.62,A,A2,3 years,MORTGAGE,90300,Not Verified,1/03/2014,Fully Paid,credit_card,AL,4572.6,4296.26,INDIVIDUAL,0
67596015,33850,33850, 60 months,17.57,D,D4,4 years,MORTGAGE,74000,Source Verified,1/10/2015,Current,debt_consolidation,AR,1670.3,851.67,INDIVIDUAL,0
14431153,30000,30000, 60 months,15.31,C,C4,10+ years,MORTGAGE,70000,Verified,1/03/2014,,debt_consolidation,MA,15808.98,718.59,INDIVIDUAL,0
65478444,10000,10000, 36 months,9.17,B,B2,9 years,OWN,48000,Source Verified,1/10/2015,Current,credit_card,NV,951.28,318.79,INDIVIDUAL,0
41902029,20000,20000, 36 months,12.39,C,C1,10+ years,RENT,99000,Source Verified,1/01/2015,Current,debt_consolidation,IL,8002.47,668.02,INDIVIDUAL,0
659266,7200,7200, 36 months,7.88,A,A5,9 years,RENT,63000,Verified,1/05/2010,Fully Paid,debt_consolidation,MD,8027.18,2408.1,INDIVIDUAL,0
72229564,11850,11850, 60 months,17.86,D,D5,10+ years,OWN,35000,Not Verified,1/12/2015,Current,home_improvement,AZ,276.5,300.02,INDIVIDUAL,0
64992601,27000,27000, 36 months,7.26,A,A4,10+ years,MORTGAGE,56000,Verified,1/09/2015,Current,credit_card,MO,2527.03,836.9,INDIVIDUAL,0
27720373,22000,22000, 36 months,10.99,B,B3,10+ years,MORTGAGE,165000,Source Verified,1/09/2014,Fully Paid,debt_consolidation,CA,23727.67952,17966.48,INDIVIDUAL,0
12606962,30000,30000, 36 months,14.47,C,C2,10+ years,OWN,76886,Verified,1/01/2014,,debt_consolidation,SC,19663.51,1032.2,INDIVIDUAL,0
60987210,15000,15000, 36 months,11.53,B,B5,4 years,RENT,152000,Verified,1/08/2015,Current,debt_consolidation,TX,2464.69,494.86,INDIVIDUAL,0
63187273,15600,15600, 36 months,6.89,A,A3,6 years,RENT,61000,Not Verified,1/08/2015,Current,debt_consolidation,IL,1917.63,480.9,INDIVIDUAL,0
31117684,28000,28000, 36 months,7.69,A,A4,10+ years,MORTGAGE,100000,Source Verified,1/10/2014,Fully Paid,debt_consolidation,PA,29865.74,20258.12,INDIVIDUAL,0
70336621,7000,7000, 36 months,16.99,D,D3,10+ years,RENT,70000,Source Verified,1/11/2015,Current,other,NY,233.48,250,INDIVIDUAL,0
13297678,24000,24000, 36 months,13.98,C,C1,7 years,MORTGAGE,120000,Verified,1/01/2014,Current,credit_card,CA,18860.92,820.04,INDIVIDUAL,0
67860675,19000,19000, 60 months,8.18,B,B1,6 years,OWN,55000,Source Verified,1/11/2015,Current,,MN,756.53,386.9,INDIVIDUAL,0
9350284,15000,15000, 60 months,17.1,C,C5,< 1 year,RENT,60000,Source Verified,1/10/2013,Fully Paid,debt_consolidation,CO,17973.94916,12745.63,INDIVIDUAL,0
31456627,15325,15325, 60 months,12.49,B,B5,2 years,MORTGAGE,55000,Source Verified,1/10/2014,Current,debt_consolidation,TX,5170.65,344.71,INDIVIDUAL,0
64293083,8700,8700, 36 months,15.61,D,D1,< 1 year,MORTGAGE,85000,Source Verified,1/09/2015,Current,debt_consolidation,OK,1209.26,304.2,INDIVIDUAL,0
64698249,3000,3000, 36 months,7.26,A,A4,10+ years,RENT,72000,Source Verified,1/09/2015,Current,credit_card,CA,277.76,92.99,INDIVIDUAL,0
37065920,16000,16000, 60 months,11.44,B,B4,5 years,MORTGAGE,140000,Not Verified,1/11/2014,Current,debt_consolidation,IL,13609.43,9051.4,INDIVIDUAL,0
70801016,35000,35000, 60 months,16.55,D,D2,10+ years,MORTGAGE,98000,Source Verified,1/12/2015,Current,debt_consolidation,MA,797.04,861.4,INDIVIDUAL,0
64792399,8400,8400, 36 months,12.69,C,C2,5 years,MORTGAGE,47000,Source Verified,1/09/2015,Current,credit_card,GA,845.34,281.78,INDIVIDUAL,0
37025942,27200,27200, 60 months,24.5,F,F3,10+ years,OWN,82800,Source Verified,1/11/2014,Current,debt_consolidation,IL,10991.7,790.41,INDIVIDUAL,0
70448764,20000,20000, 60 months,17.86,D,D5,3 years,MORTGAGE,150000,Source Verified,1/12/2015,Current,debt_consolidation,OR,486.51,506.35,INDIVIDUAL,0
10418309,12250,12250, 36 months,19.2,D,D3,7 years,RENT,35000,Not Verified,1/11/2013,Current,debt_consolidation,CT,11706.47,450.28,INDIVIDUAL,0
16791547,6000,6000, 36 months,18.92,D,D4,5 years,RENT,61800,Not Verified,1/04/2014,Current,moving,CA,4209.81,219.7,INDIVIDUAL,0
52314936,7400,7400, 36 months,13.33,C,C3,10+ years,RENT,47500,Verified,1/05/2015,Current,debt_consolidation,PA,1993.2,250.52,INDIVIDUAL,0
41402477,9000,9000, 36 months,12.39,C,C1,4 years,MORTGAGE,86000,Source Verified,1/01/2015,,credit_card,FL,3300.51,300.61,INDIVIDUAL,0
30133922,20000,20000, 36 months,9.17,B,B1,8 years,MORTGAGE,235200,Source Verified,1/10/2014,Fully Paid,debt_consolidation,VA,21597.38,14584,INDIVIDUAL,0
66364121,15000,15000, 60 months,13.33,C,C3,10+ years,RENT,40000,Source Verified,1/10/2015,Current,,GA,676.57,343.84,INDIVIDUAL,0
41328536,18675,18675, 36 months,16.49,D,D3,< 1 year,MORTGAGE,52000,Not Verified,1/01/2015,Current,,MI,7898.86,661.09,INDIVIDUAL,0
552618,10000,10000, 36 months,8.94,A,A5,1 year,RENT,48000,Not Verified,1/11/2009,Fully Paid,other,NJ,11434.86,343.08,INDIVIDUAL,0
57994530,18000,18000, 36 months,7.26,A,A4,4 years,MORTGAGE,98000,Not Verified,1/07/2015,Current,credit_card,MN,3340.38,557.94,INDIVIDUAL,0
13178195,15250,15250, 60 months,23.4,E,E5,2 years,RENT,45000,Source Verified,1/01/2014,Charged Off,debt_consolidation,FL,3932.28,433.42,INDIVIDUAL,2198.6
16520920,5000,5000, 36 months,12.49,B,B4,10+ years,RENT,16000,Not Verified,1/04/2014,Current,credit_card,VA,3512.25,167.25,INDIVIDUAL,0
9003064,11100,11100, 36 months,15.61,C,C3,2 years,OWN,42000,Not Verified,1/09/2013,Charged Off,debt_consolidation,NM,7373.77,388.11,INDIVIDUAL,0
62573895,10000,10000, 36 months,9.99,B,B3,10+ years,MORTGAGE,86000,Not Verified,1/09/2015,Current,credit_card,MI,1323.82,322.63,INDIVIDUAL,0
49791886,16550,16550, 60 months,22.99,F,F1,2 years,RENT,39457.6,Source Verified,1/04/2015,Fully Paid,debt_consolidation,VA,18765.19,15987.57,INDIVIDUAL,0
1044266,3000,3000, 36 months,12.99,C,C1,1 year,RENT,52000,Not Verified,1/08/2011,Fully Paid,other,CA,3621.065962,595.57,INDIVIDUAL,0
60897205,17450,17450, 36 months,11.53,B,B5,6 years,RENT,52000,Not Verified,1/08/2015,Current,major_purchase,CA,2359.08,643.19,INDIVIDUAL,0
18254371,28000,28000, 60 months,24.5,F,F3,3 years,RENT,190000,Source Verified,1/06/2014,Fully Paid,other,CO,32799.65,27104.1,INDIVIDUAL,0
21268131,15000,15000, 60 months,14.49,C,C4,8 years,RENT,45000,Source Verified,1/06/2014,Current,debt_consolidation,NY,6704.15,352.85,INDIVIDUAL,0
39495976,21000,21000, 36 months,10.49,B,B3,3 years,MORTGAGE,500000,Verified,1/12/2014,Fully Paid,small_business,CO,21711.16,19688.26,INDIVIDUAL,0
30025582,30600,30600, 36 months,8.39,A,A5,7 years,OWN,100000,Not Verified,1/10/2014,Current,debt_consolidation,CA,14466.15,964.41,INDIVIDUAL,0
5799269,18000,18000, 60 months,17.77,D,D1,2 years,RENT,210000,Verified,1/05/2013,Fully Paid,credit_card,CA,21905.9331,15083.33,INDIVIDUAL,0
61321062,3000,3000, 36 months,8.18,B,B1,10+ years,RENT,150000,Verified,1/08/2015,Current,major_purchase,FL,374.31,94.26,INDIVIDUAL,0
13687260,6600,6600, 36 months,14.47,C,C2,10+ years,MORTGAGE,45000,Verified,1/02/2014,Fully Paid,debt_consolidation,AZ,7742.08,3881.55,INDIVIDUAL,0
51855957,12000,12000, 60 months,14.65,C,C5,,MORTGAGE,47160,Verified,1/05/2015,Current,debt_consolidation,MA,1973.19,283.28,INDIVIDUAL,0
29863349,12000,12000, 60 months,15.61,D,D1,3 years,OWN,50000,Source Verified,1/09/2014,In Grace Period,debt_consolidation,PA,4340.1,289.34,INDIVIDUAL,0
58218841,10000,10000, 36 months,13.99,C,C4,10+ years,OWN,60000,Not Verified,1/07/2015,Current,home_improvement,FL,2042.61,341.73,INDIVIDUAL,0
31225916,20000,20000, 36 months,13.35,C,C2,1 year,MORTGAGE,55500,Source Verified,1/10/2014,Current,debt_consolidation,MI,10158.9,677.26,INDIVIDUAL,0
68640056,7200,7200, 36 months,12.05,C,C1,2 years,RENT,75000,Source Verified,1/11/2015,Current,debt_consolidation,CA,469,239.32,INDIVIDUAL,0
58439454,7550,7550, 36 months,18.55,E,E2,3 years,RENT,18000,Verified,1/08/2015,Current,debt_consolidation,CA,1367.42,275.04,INDIVIDUAL,0
61170865,16000,16000, 36 months,16.55,D,D2,10+ years,MORTGAGE,90000,Verified,1/08/2015,Current,other,CA,2804.93,566.87,INDIVIDUAL,0
52962134,15000,15000, 36 months,6.89,A,A3,10+ years,MORTGAGE,80000,Not Verified,1/05/2015,Current,credit_card,CT,3693.54,462.41,INDIVIDUAL,0
72878573,15000,15000, 36 months,11.99,C,C1,2 years,MORTGAGE,75000,Verified,1/12/2015,Current,debt_consolidation,MD,0,0,INDIVIDUAL,0
19505333,15000,15000, 36 months,13.35,C,C2,,MORTGAGE,45000,Verified,1/06/2014,Current,debt_consolidation,NV,9651.05,507.95,INDIVIDUAL,0
27528953,14400,14400, 36 months,12.99,C,C1,2 years,MORTGAGE,58000,Not Verified,1/08/2014,Fully Paid,debt_consolidation,TX,15777.56,11011.39,INDIVIDUAL,0
16290895,26500,26500, 36 months,15.31,C,C4,6 years,RENT,109000,Source Verified,1/04/2014,Fully Paid,credit_card,CA,27807.26,25039.28,INDIVIDUAL,0
10361846,8575,"8,575", 36 months,24.08,F,F2,3 years,RENT,24600,Not Verified,1/11/2013,Late (31-120 days),debt_consolidation,MD,8082.66,336.79,INDIVIDUAL,0
14518773,4200,4200, 36 months,12.49,B,B4,,RENT,35000,Source Verified,1/02/2014,Current,credit_card,TX,3090.78,140.49,INDIVIDUAL,0
46847303,18000,18000, 36 months,5.93,A,A1,10+ years,MORTGAGE,200000,Not Verified,1/03/2015,Current,credit_card,PA,4917.34,547.03,INDIVIDUAL,0
72389457,5500,5500, 36 months,8.38,B,B1,2 years,RENT,48000,Source Verified,1/12/2015,Issued,credit_card,NC,0,0,INDIVIDUAL,0
42812419,13000,13000, 36 months,8.19,A,A5,9 years,MORTGAGE,65000,Not Verified,1/01/2015,Current,debt_consolidation,AZ,4487.8,408.52,INDIVIDUAL,0
35924194,15000,15000, 36 months,7.12,A,A3,10+ years,MORTGAGE,45000,Not Verified,1/10/2014,Current,debt_consolidation,MO,13489.79,7463.98,INDIVIDUAL,0
38880143,12000,12000, 36 months,12.39,C,C1,10+ years,RENT,83000,Source Verified,1/11/2014,Current,debt_consolidation,CA,5194.14,400.82,INDIVIDUAL,0
71238782,24000,24000, 36 months,11.22,B,B5,6 years,RENT,60000,Verified,1/12/2015,Current,debt_consolidation,WA,0,0,INDIVIDUAL,0
49930006,16375,16375, 36 months,15.61,D,D1,3 years,RENT,39000,Source Verified,1/04/2015,Current,debt_consolidation,TX,4566.2,572.55,INDIVIDUAL,0
42842004,12000,12000, 36 months,8.67,B,B1,8 years,RENT,40000,Not Verified,1/01/2015,Current,credit_card,NY,4171.58,379.76,INDIVIDUAL,0
