,member_id,interest_rate,emp_length,verification_status,issue_date,loan_status,purpose,total_pymnt,recoveries
,38769641,12.39,5 years,Source Verified,1/11/2014,Current,debt_consolidation,3034.71,0
,58882592,16.99,10+ years,Source Verified,1/07/2015,Current,,2617.3,0
,53897219,6.89,1 year,Not Verified,1/06/2015,Current,debt_consolidation,2918.24,0
,22951537,13.35,8 years,Not Verified,1/07/2014,Current,debt_consolidation,5847.83,0
,58672006,5.32,10+ years,Not Verified,1/07/2015,Current,credit_card,1800.99,0
,73456399,11.48,1 year,Source Verified,1/12/2015,Issued,car,0,0
,5494859,16.29,9 years,Not Verified,1/04/2013,Late (31-120 days),home_improvement,5413.04,0
,5487545,17.27,< 1 year,Verified,1/05/2013,Current,credit_card,16527.09,0
,27599661,18.99,< 1 year,Verified,1/09/2014,Current,debt_consolidation,8714.24,0
,67380150,8.18,3 years,Source Verified,1/11/2015,Current,debt_consolidation,1127.6,0
,64696107,12.29,10+ years,Source Verified,1/09/2015,Current,debt_consolidation,3110.9,0
,41822007,15.59,10+ years,Verified,1/01/2015,Current,debt_consolidation,4185.94,0
,24564976,13.35,10+ years,Not Verified,1/07/2014,Current,debt_consolidation,2072.47,0
,49985010,13.99,< 1 year,Source Verified,1/04/2015,Current,,3521.23,0
,10138671,16.2,< 1 year,Verified,1/11/2013,Current,credit_card,9843.08,0
,58669124,6.24,,Verified,1/07/2015,Current,credit_card,1809.71,0
,12416776,16.99,3 years,Verified,1/01/2014,Charged Off,credit_card,4660.12,0
,10338507,21,3 years,Source Verified,1/11/2013,Charged Off,debt_consolidation,13297.14,9510.29
,13148504,21.48,8 years,Source Verified,1/01/2014,Fully Paid,debt_consolidation,16991.96348,0
,37376734,17.86,10+ years,Source Verified,1/11/2014,Current,debt_consolidation,5250.16,0
,72197791,10.78,7 years,Not Verified,1/12/2015,Issued,debt_consolidation,0,0
,72268287,16.99,10+ years,Not Verified,1/12/2015,,debt_consolidation,0,0
,48472990,12.29,1 year,Source Verified,1/04/2015,Current,debt_consolidation,2014.11,0
,15809907,21.18,10+ years,Verified,1/04/2014,Fully Paid,debt_consolidation,11880.45,0
,49051866,10.99,10+ years,Source Verified,1/04/2015,Current,other,2145.36,0
,43446815,8.19,3 years,Not Verified,1/02/2015,Current,credit_card,2471.32,0
,32307910,18.24,10+ years,Source Verified,1/10/2014,Current,debt_consolidation,4344.74,0
,59055937,12.29,6 years,Not Verified,1/07/2015,Current,debt_consolidation,2669.98,0
,34180992,16.29,2 years,Source Verified,1/10/2014,Current,debt_consolidation,4195.85,0
,19847629,14.49,2 years,Not Verified,1/06/2014,Current,debt_consolidation,4577.48,0
,5308101,17.27,10+ years,Verified,1/05/2013,Current,debt_consolidation,15188.78,0
,351422,10.39,1 year,Not Verified,1/06/2008,Fully Paid,other,8550.24,0
,751605,13.98,6 years,Verified,1/09/2010,Fully Paid,,34637.44534,0
,62573895,9.99,10+ years,Not Verified,1/09/2015,Current,credit_card,1323.82,0
,48003482,23.99%,10+ years,Source Verified,1/04/2015,Fully Paid,home_improvement,19400.98,0
,58688926,10.99,9 years,Source Verified,1/07/2015,Current,credit_card,3122.96,0
,61527262,14.65,4 years,Source Verified,1/08/2015,Current,credit_card,2783.97,0
,70799323,9.76,8 years,Not Verified,1/12/2015,Current,other,370.57,0
,1580155,15.81,8 years,Not Verified,1/06/2012,Fully Paid,debt_consolidation,17954.75,0
,19857761,10.99,< 1 year,Not Verified,1/07/2014,Current,debt_consolidation,10370.16,0
,37386170,11.44,,Verified,1/11/2014,,debt_consolidation,6405.79,0
,7661473,22.2,6 years,Verified,1/07/2013,Fully Paid,credit_card,21064.12,0
,23362300,10.99,10+ years,Verified,1/07/2014,Fully Paid,debt_consolidation,1672.09,0
,56561004,7.26,10+ years,Not Verified,1/06/2015,Current,debt_consolidation,1516.04,0
,73170570,10.78,,Source Verified,1/12/2015,Issued,debt_consolidation,0,0
,14950603,12.99,5 years,Not Verified,1/03/2014,Fully Paid,credit_card,12256.83,0
,6807730,16.29,3 years,Verified,1/06/2013,Current,debt_consolidation,13216.36,0
,23603118,12.49,,Verified,1/07/2014,Fully Paid,credit_card,4444.84,0
,1524480,8.9,< 1 year,Source Verified,1/05/2012,Fully Paid,,7364.05,0
,69931075,11.49,10+ years,Source Verified,1/11/2015,Current,credit_card,512.4,0
,4027768,18.25,2 years,Verified,1/01/2014,Fully Paid,debt_consolidation,29487.18873,0
,369683,9.07,4 years,Not Verified,1/11/2008,Fully Paid,small_business,8020.39,0
,67817274,12.29,10+ years,Source Verified,1/10/2015,Current,credit_card,594.22,0
,13629977,9.67,10+ years,Source Verified,1/03/2014,Current,credit_card,7418.18,0
,48842214,7.89,10+ years,Not Verified,1/04/2015,Fully Paid,debt_consolidation,12302.61,0
,34050595,11.67,10+ years,Verified,1/10/2014,Current,debt_consolidation,5744.86,0
,18505440,8.39,10+ years,Source Verified,1/05/2014,Current,debt_consolidation,11976.46,0
,7199200,13.11,10+ years,Verified,1/06/2013,Fully Paid,other,5981.38,0
,63078035,7.26,7 years,Not Verified,1/08/2015,Current,debt_consolidation,1231.81,0
,1379576,18.64,10+ years,Verified,1/02/2012,Fully Paid,debt_consolidation,40698.55534,0
,24696451,17.57,5 years,Source Verified,1/08/2014,Current,,10693.17,0
,60194236,12.69,10+ years,Not Verified,1/08/2015,Current,credit_card,1223.92,0
,1392147,13.11,10+ years,Not Verified,1/02/2012,Fully Paid,credit_card,16031.78552,0
,54644883,10.99,1 year,Verified,1/07/2015,,,2723.56,0
,41635842,15.59,< 1 year,Source Verified,1/01/2015,Current,debt_consolidation,2503.77,0
,73507783,5.32,9 years,Not Verified,1/12/2015,Issued,debt_consolidation,0,0
,36074390,9.17,2 years,Verified,1/11/2014,Fully Paid,debt_consolidation,8684.05,0
,2629253,23.83,8 years,Verified,1/06/2013,Fully Paid,credit_card,24514.21169,0
,42584237,11.44,3 years,Source Verified,1/01/2015,,debt_consolidation,9044.7,0
,15087987,14.64,2 years,Verified,1/03/2014,Current,credit_card,12390.84,0
,71270254,13.67,< 1 year,Verified,1/12/2015,Current,debt_consolidation,548.76,0
,70029787,11.49,1 year,Verified,1/11/2015,Current,debt_consolidation,1112.29,0
,63199740,10.99,< 1 year,Source Verified,1/09/2015,Current,credit_card,677.71,0
,10786753,8.9,3 years,Not Verified,1/11/2013,Fully Paid,debt_consolidation,6170.888712,0
,43672350,16.99,10+ years,Source Verified,1/02/2015,,debt_consolidation,2514.49,0
,3863447,13.11,5 years,Verified,1/01/2013,Charged Off,debt_consolidation,7800.44,0
,22230114,18.99,5 years,Not Verified,1/07/2014,Current,home_improvement,8897.74,0
,1406438,16.29,6 years,Verified,1/03/2012,Fully Paid,debt_consolidation,29956.62,0
,14639594,21.18,5 years,Source Verified,1/03/2014,Fully Paid,debt_consolidation,39922.33,0
,1831630,7.62,7 years,Not Verified,1/10/2012,Fully Paid,debt_consolidation,10562.38,0
,67532407,7.89,3 years,Source Verified,1/10/2015,Current,debt_consolidation,431.86,0
,64193109,6.24,3 years,Not Verified,1/09/2015,Current,other,3400.07,0
,34120426,9.17,10+ years,Not Verified,1/10/2014,Charged Off,home_improvement,1756.47,0
,3408800,13.11%,4 years,Verified,1/01/2013,Fully Paid,debt_consolidation,18143.7145,0
,15639906,8.9,< 1 year,Source Verified,1/04/2014,Fully Paid,credit_card,10477.03,0
,64792399,12.69,5 years,Source Verified,1/09/2015,Current,credit_card,845.34,0
,10420811,19.52,1 year,Verified,1/11/2013,Charged Off,debt_consolidation,22802.76,0
,67801635,13.18,10+ years,Verified,1/11/2015,Current,credit_card,629.43,0
,1583248,21.48,10+ years,Verified,1/06/2012,Late (16-30 days),debt_consolidation,22387.85,0
,5309059,15.31,9 years,Verified,1/04/2013,,debt_consolidation,15395.59,0
,49779106,11.53,< 1 year,Source Verified,1/04/2015,Current,credit_card,2632.87,0
,12657744,18.25,8 years,Not Verified,1/01/2014,Fully Paid,credit_card,16686.10075,0
,66532196,5.32,4 years,Not Verified,1/10/2015,Current,debt_consolidation,1080.59,0
,46727273,18.25,10+ years,Source Verified,1/04/2015,Current,small_business,11392.08,0
,13116832,7.62,1 year,Source Verified,1/01/2014,Fully Paid,debt_consolidation,19289.6,0
,70297652,8.18,6 years,Not Verified,1/11/2015,Current,credit_card,350.27,0
,68330579,9.17,10+ years,Not Verified,1/11/2015,Current,debt_consolidation,695.74,0
,72549555,21.99,5 years,Verified,1/12/2015,Current,debt_consolidation,0,0
,15100518,14.64,4 years,Not Verified,1/03/2014,Fully Paid,home_improvement,18892.73,0
,63079636,6.89%,3 years,Source Verified,1/08/2015,,debt_consolidation,22308.65,0
,69655255,20.99,10+ years,Verified,1/11/2015,Current,debt_consolidation,904.3,0
,61596769,16.99,3 years,Source Verified,1/08/2015,Current,debt_consolidation,1726.14,0
,64676616,7.89,1 year,Verified,1/09/2015,Current,debt_consolidation,2494.11,0
,49863962,9.17,,Source Verified,1/04/2015,,medical,1527.18,0
,18344460,8.39,10+ years,Verified,1/07/2014,Fully Paid,credit_card,37581.98,0
,58648929,12.29,4 years,Source Verified,1/07/2015,Current,debt_consolidation,827.02,0
,14778297,9.17,8 years,Not Verified,1/07/2014,Fully Paid,credit_card,19665.94,0
,45188047,9.99,2 years,Not Verified,1/03/2015,Current,credit_card,5162.06,0
,45067897,15.61,10+ years,Verified,1/03/2015,Current,debt_consolidation,3487.83,0
,4170145,10.16,3 years,Source Verified,1/02/2013,Fully Paid,credit_card,9130.36264,0
,72479402,12.59,10+ years,Not Verified,1/12/2015,Current,credit_card,0,0
,5216759,19.05,10+ years,Verified,1/04/2013,In Grace Period,debt_consolidation,24914,0
,72150910,10.78,2 years,Source Verified,1/12/2015,Issued,,0,0
,43652432,14.65,2 years,Not Verified,1/02/2015,Current,debt_consolidation,2830.55,0
,49493976,12.29,9 years,Source Verified,1/04/2015,Current,credit_card,1784.53,0
,4679102,16.29,2 years,Not Verified,1/03/2013,Fully Paid,debt_consolidation,9738.284084,0
,40701111,11.44,2 years,Source Verified,1/01/2015,Current,credit_card,1970.52,0
,8578184,10.64,,Verified,1/09/2013,Current,debt_consolidation,18847.78,0
,23603184,7.12,4 years,Verified,1/07/2014,,debt_consolidation,16703.28,0
,47751494,12.29,5 years,Verified,1/04/2015,Current,debt_consolidation,3237.78,0
,2831011,14.33,5 years,Not Verified,1/12/2012,Fully Paid,credit_card,13102.29,0
,54556240,9.17,10+ years,Not Verified,1/06/2015,Current,debt_consolidation,2460.26,0
,64263601,5.32,4 years,Not Verified,1/09/2015,Current,credit_card,719.21,0
,62424954,18.25,10+ years,Source Verified,1/09/2015,Current,debt_consolidation,1011.06,0
,64911968,15.61,10+ years,Source Verified,1/09/2015,Current,debt_consolidation,497.28,0
,59629611,13.33,,Not Verified,1/07/2015,Current,medical,1348.23,0
,59073152,9.99,3 years,Not Verified,1/07/2015,Current,credit_card,926.5,0
,46476668,13.99,10+ years,Source Verified,1/03/2015,Current,debt_consolidation,5006.23,0
,60597448,10.99,10+ years,Source Verified,1/08/2015,Current,credit_card,1304.52,0
,46575992,11.53,10+ years,Not Verified,1/03/2015,Current,credit_card,1478.23,0
,41249311,13.66,3 years,Not Verified,1/01/2015,Current,credit_card,4073.97,0
,23343589,16.99,3 years,Source Verified,1/07/2014,Fully Paid,moving,5968.38,0
,25175574,14.33,10+ years,Source Verified,1/11/2015,Current,credit_card,904.09,0
,71316475,7.89,10+ years,Source Verified,1/12/2015,Current,home_improvement,277,0
,64242438,10.99,2 years,Not Verified,1/09/2015,Current,debt_consolidation,1303.25,0
,67497942,18.55,3 years,Source Verified,1/11/2015,Current,debt_consolidation,565.27,0
,8451257,15.88,< 1 year,Verified,1/08/2013,Current,credit_card,7469.86,0
,960802,16.89,2 years,Not Verified,1/05/2011,Fully Paid,medical,2542.87,0
,11638007,20.49,10+ years,Source Verified,1/03/2014,Late (31-120 days),debt_consolidation,13210.32,0
,1965036,21.49,5 years,Source Verified,1/11/2012,Charged Off,debt_consolidation,21691.6,0
,11628476,14.47,10+ years,Not Verified,1/12/2013,Current,debt_consolidation,8601.67,0
,14448257,12.49,< 1 year,Verified,1/03/2014,Fully Paid,debt_consolidation,16642.24,0
,3408571,15.8,10+ years,Verified,1/01/2013,Fully Paid,debt_consolidation,18931.4784,0
,59002102,11.53,10+ years,Source Verified,1/07/2015,,home_improvement,5885.39,0
,46112162,5.93,< 1 year,Verified,1/03/2015,Current,debt_consolidation,7949.36,0
,70425288,13.67,1 year,Source Verified,1/11/2015,Current,debt_consolidation,1854.14,0
,60839510,7.89,8 years,Source Verified,1/08/2015,,debt_consolidation,1789.46,0
,11246914,6.62,< 1 year,Verified,1/12/2013,Fully Paid,credit_card,21572.74679,0
,57914181,8.18,9 years,Source Verified,1/07/2015,Current,debt_consolidation,1876.11,0
,46963618,13.33,< 1 year,Source Verified,1/05/2015,Current,debt_consolidation,4365.57,0
,9048265,19.22,3 years,Verified,1/12/2013,Current,debt_consolidation,18576.96,0
,7021436,21.98,10+ years,Verified,1/06/2013,Fully Paid,house,38945.41776,0
,6027536,8.9,8 years,Not Verified,1/05/2013,Fully Paid,home_improvement,3197.057558,0
,64567650,7.26,3 years,Verified,1/09/2015,Current,credit_card,2581.11,0
,27759631,18.99,10+ years,Not Verified,1/08/2014,Current,debt_consolidation,1759.36,0
,66543296,10.99,8 years,Not Verified,1/10/2015,Current,debt_consolidation,857.29,0
,33929775,15.61,10+ years,Source Verified,1/10/2014,Current,debt_consolidation,11813.95,0
,48014087,9.17,3 years,Source Verified,1/04/2015,Current,credit_card,2805.94,0
,53907707,15.61,10+ years,Not Verified,1/06/2015,Fully Paid,home_improvement,10526.33,0
,14421540,11.67,1 year,Verified,1/07/2014,Current,credit_card,18743.4,0
,35603174,8.39,10+ years,Not Verified,1/10/2014,Current,debt_consolidation,881.63,0
,65448890,16.55,1 year,Source Verified,1/10/2015,Current,debt_consolidation,1653.73,0
,6342191,14.09,10+ years,Verified,1/06/2013,Current,home_improvement,10078.41,0
,66433761,8.18,10+ years,Source Verified,1/10/2015,Current,debt_consolidation,743.17,0
,1512049,6.03,10+ years,Not Verified,1/05/2012,Fully Paid,major_purchase,3286.974935,0
,64606113,12.29,3 years,Not Verified,1/09/2015,Current,home_improvement,1026.63,0
,4855946,13.11,6 years,Not Verified,1/04/2013,Current,debt_consolidation,10018.59,0
,23303816,8.39,10+ years,Not Verified,1/07/2014,Current,credit_card,4538.52,0
,71272133,18.49,7 years,Source Verified,1/12/2015,Current,debt_consolidation,862.18,0
,57779935,16.99,8 years,Source Verified,1/07/2015,Current,debt_consolidation,2962.82,0
,13380441,9.67,2 years,Not Verified,1/02/2014,Fully Paid,credit_card,8936.65,0
,49910199,18.25,10+ years,Verified,1/05/2015,Current,debt_consolidation,7774.1,0
,70369094,18.2,10+ years,Source Verified,1/11/2015,Current,,734.75,0
,41352300,17.14,8 years,Source Verified,1/01/2015,Fully Paid,credit_card,12613.37,0
,1770027,13.11,3 years,Verified,1/09/2012,Fully Paid,other,1943.21,0
,51411419,6.39,10+ years,Not Verified,1/05/2015,Current,debt_consolidation,3231.56,0
,71272463,6.89,10+ years,Source Verified,1/12/2015,Current,debt_consolidation,739.84,0
,3737711,12.12,5 years,Verified,1/01/2013,Charged Off,debt_consolidation,14877.12,909.38
,71220221,7.26,10+ years,Source Verified,1/12/2015,Current,debt_consolidation,620.28,0
,49292372,13.33,8 years,Source Verified,1/04/2015,Current,debt_consolidation,4547.98,0
,15429449,17.57,8 years,Verified,1/04/2014,Current,credit_card,8321.88,0
,63137863,6.24,2 years,Verified,1/08/2015,Current,credit_card,730.68,0
,59799670,10.99,3 years,Source Verified,1/07/2015,Current,debt_consolidation,2436.73,0
,69859606,9.99,10+ years,Source Verified,1/11/2015,Current,debt_consolidation,959.56,0
,69833993,17.86,< 1 year,Source Verified,1/11/2015,Current,debt_consolidation,595.73,0
,72280000,10.64,7 years,Verified,1/12/2015,,debt_consolidation,713.34,0
,28772777,9.17,1 year,Source Verified,1/09/2014,Current,credit_card,6120.8,0
,11921856,18.25,10+ years,Verified,1/01/2014,Current,debt_consolidation,6127.2,0
,64933403,7.89,6 years,Not Verified,1/09/2015,Fully Paid,home_improvement,25559.02,0
,58459100,8.18,10+ years,Verified,1/07/2015,Current,major_purchase,1824.47,0
,47800919,7.89,10+ years,Not Verified,1/04/2015,Current,debt_consolidation,1967.93,0
,14468101,17.57,7 years,Source Verified,1/06/2014,Fully Paid,debt_consolidation,13960.76253,0
,70710287,11.22,,Source Verified,1/12/2015,Current,debt_consolidation,379.16,0
,29462928,11.67,,Source Verified,1/09/2014,Current,debt_consolidation,15867.36,0
,65588977,11.53,1 year,Source Verified,1/10/2015,Current,other,2458.27,0
,12418553,7.9,8 years,Verified,1/02/2014,Current,credit_card,14393.63,0
,5016190,12.12,< 1 year,Not Verified,1/04/2013,Current,credit_card,9138.97,0
,39732981,12.99,4 years,Source Verified,1/12/2014,Current,debt_consolidation,6558.6,0
,26378447,13.98,6 years,Source Verified,1/08/2014,Current,debt_consolidation,4744.7,0
,24694424,12.99,10+ years,Not Verified,1/07/2014,Current,debt_consolidation,4009.11,0
,18444682,16.99,< 1 year,Not Verified,1/05/2014,Current,moving,4990.8,0
,18303438,13.98,6 years,Source Verified,1/05/2014,Current,debt_consolidation,4244.97,0
,52526852,5.32,2 years,Source Verified,1/05/2015,Current,debt_consolidation,5881.85,0
,59723666,8.18,< 1 year,Source Verified,1/08/2015,Fully Paid,credit_card,13263.89,0
,1365988,18.25,4 years,Source Verified,1/02/2012,Fully Paid,debt_consolidation,13047.17116,0
,20157334,13.98,10+ years,Not Verified,1/06/2014,Fully Paid,debt_consolidation,4471.15,0
,49757975,18.84,8 years,Source Verified,1/04/2015,Late (31-120 days),debt_consolidation,2754.42,0
,23333755,17.57,< 1 year,Verified,1/07/2014,Current,moving,1940.76,0
,43416223,8.67,4 years,Verified,1/02/2015,Current,debt_consolidation,4388.2,0
,875964,7.29%,4 years,Source Verified,1/03/2011,Fully Paid,credit_card,12500.10304,0
,18204391,14.49,10+ years,Not Verified,1/05/2014,Current,debt_consolidation,5506.6,0
,11998071,12.85,10+ years,Source Verified,1/12/2013,Current,credit_card,12103.92,0
,12001438,13.98,< 1 year,Verified,1/01/2014,Current,debt_consolidation,4509.91,0
,19455495,14.49,6 years,Source Verified,1/05/2014,Fully Paid,debt_consolidation,5830.4,0
,1584499,12.12,1 year,Source Verified,1/06/2012,Fully Paid,debt_consolidation,8382.912017,0
,18254371,24.5,3 years,Source Verified,1/06/2014,Fully Paid,other,32799.65,0
,37708136,19.99,10+ years,Source Verified,1/11/2014,Current,debt_consolidation,9610.74,0
,24666004,17.57,10+ years,Source Verified,1/07/2014,Current,debt_consolidation,10030.17,0
,42343038,14.31,1 year,Verified,1/01/2015,Fully Paid,debt_consolidation,10515.63,0
,59561747,13.33,10+ years,Not Verified,1/07/2015,Current,debt_consolidation,1070.15,0
,62978742,14.65,2 years,Source Verified,1/09/2015,Current,,1316.79,0
,53976832,13.99,3 years,Source Verified,1/06/2015,Current,debt_consolidation,1021.33,0
,56248076,11.53,7 years,Not Verified,1/06/2015,Current,,2301.23,0
,66106017,9.99,10+ years,Verified,1/10/2015,Current,debt_consolidation,392.15,0
,1580374,19.22,2 years,Verified,1/06/2012,Fully Paid,home_improvement,23906.47,0
