member_id,funded_amnt,interest_rate,emp_length,verification_status,issue_date,loan_status,purpose,total_pymnt,recoveries
65534494,18000,13.33,< 1 year,Source Verified,1/10/2015,Current,debt_consolidation,1801.42,0.0
12447946,5600,15.61,8 years,Verified,1/1/2014,Current,debt_consolidation,4699.2,0.0
1807286,6000,8.9,10+ years,Source Verified,1/9/2012,Fully Paid,debt_consolidation,6857.549484,0.0
9377102,8000,19.2,6 years,Not Verified,1/10/2013,Fully Paid,other,9350.75717,0.0
7642155,3600,18.85,10+ years,Verified,1/7/2013,Charged Off,debt_consolidation,2858.33,358.32
73354384,20425,16.59,10+ years,Not Verified,1/12/2015,Issued,debt_consolidation,0.0,0.0
11048330,26000,9.67,10+ years,Source Verified,1/12/2013,Current,credit_card,21037.14,0.0
4072827,3250,21.98,,Verified,1/3/2013,Current,credit_card,4214.44,0.0
30915606,20000,14.49,6 years,Verified,1/10/2014,Fully Paid,debt_consolidation,22547.61,0.0
42614969,33000,12.39,10+ years,Verified,1/1/2015,Current,,8123.77,0.0
60997914,21600,7.89,4 years,Source Verified,1/8/2015,,debt_consolidation,3388.31,0.0
72459327,25000,7.89,10+ years,Source Verified,1/12/2015,Current,debt_consolidation,0.0,0.0
647869,18000,13.48,10+ years,Source Verified,1/4/2010,Charged Off,debt_consolidation,11601.95,0.0
46816101,28000,10.99%,10+ years,Source Verified,1/4/2015,Fully Paid,debt_consolidation,28233.21,0.0
21518961,16200,13.98,10+ years,Not Verified,1/6/2014,Charged Off,debt_consolidation,4044.86,2160.96
43435135,2500,15.59,2 years,Not Verified,1/2/2015,Current,credit_card,959.12,0.0
55468539,30400,10.99,4 years,Verified,1/6/2015,,debt_consolidation,4957.04,0.0
42133393,27200,21.99,10+ years,Verified,1/1/2015,Current,debt_consolidation,8771.98,0.0
7221965,5375,17.27,10+ years,Verified,1/6/2013,Current,home_improvement,5767.93,0.0
55286384,15000,9.17,5 years,Not Verified,1/6/2015,Current,debt_consolidation,3339.69,0.0
59023190,28000,13.99,5 years,Not Verified,1/7/2015,Current,debt_consolidation,4762.44,0.0
58459072,12000,9.17,2 years,Not Verified,1/7/2015,Current,debt_consolidation,2283.07,0.0
383085,5500,12.21,10+ years,Verified,1/12/2008,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,6456.99,0.0
10657184,35000,19.97,5 years,Source Verified,1/1/2014,Fully Paid,house,45315.61,0.0
8071942,12800,14.33,1 year,Not Verified,1/8/2013,Fully Paid,home_improvement,13920.98744,0.0
60978387,12000,5.32,,Not Verified,1/8/2015,Current,home_improvement,1461.48,0.0
8430827,10000,12.35,3 years,Verified,1/8/2013,Fully Paid,debt_consolidation,11782.94582,0.0
43267105,24000,10.49,< 1 year,Verified,1/2/2015,Current,debt_consolidation,8565.46,0.0
13700714,10000,13.53,8 years,Verified,1/2/2014,Current,debt_consolidation,5295.98,0.0
37646642,10000,8.67%,< 1 year,Not Verified,1/11/2014,Current,debt_consolidation,4420.95,0.0
27058410,3500,10.99,10+ years,Source Verified,1/8/2014,Current,credit_card,1947.69,0.0
54566296,6000,13.33,3 years,Source Verified,1/6/2015,Current,debt_consolidation,1388.75,0.0
3420171,28000,13.11,7 years,Verified,1/1/2013,Fully Paid,credit_card,34016.89473,0.0
35352830,8000,6.03,3 years,Not Verified,1/10/2014,Current,credit_card,3406.18,0.0
41373146,3000,12.99,10+ years,Not Verified,1/1/2015,Current,other,1208.51,0.0
34071081,10000,8.39,< 1 year,Not Verified,1/10/2014,Current,debt_consolidation,4407.72,0.0
42153451,25000,19.24,8 years,Source Verified,1/1/2015,Late (31-120 days),moving,8248.24,0.0
18213559,23100,12.99,3 years,Source Verified,1/5/2014,Current,debt_consolidation,15564.4,0.0
30725261,6400,6.03,9 years,Not Verified,1/10/2014,Current,credit_card,3121.85,0.0
8752158,15000,9.71,10+ years,Not Verified,1/9/2013,,credit_card,13500.17,0.0
517070,16000,8.94,6 years,Not Verified,1/12/2009,Fully Paid,credit_card,18296.6,0.0
49893496,12000,6.39,10+ years,Not Verified,1/4/2015,Current,credit_card,2960.95,0.0
1864279,"18,000",18.75,10+ years,Source Verified,1/10/2012,Current,credit_card,17640.04,0.0
72081247,21000,13.67,1 year,Source Verified,1/12/2015,Fully Paid,debt_consolidation,21047.85,0.0
14657876,20000,12.49,< 1 year,Verified,1/5/2014,Fully Paid,credit_card,23461.52,0.0
1541791,22075,13.67,7 years,Verified,1/5/2012,,,21893.24,0.0
70598886,7800,15.41,2 years,Source Verified,1/12/2015,In Grace Period,debt_consolidation,0.0,0.0
1584055,15875,13.11,7 years,Not Verified,1/7/2013,Fully Paid,debt_consolidation,18627.31784,0.0
49853006,17000,10.99,10+ years,Source Verified,1/4/2015,Current,debt_consolidation,2935.56,0.0
9100407,9750,17.76,5 years,Verified,1/9/2013,Current,debt_consolidation,9485.2,0.0
12816890,8400,12.85,1 year,Verified,1/1/2014,Current,debt_consolidation,6495.89,0.0
54626485,35000,18.25,6 years,Verified,1/6/2015,Current,debt_consolidation,5953.14,0.0
63446153,18000,13.33,3 years,Not Verified,1/9/2015,Current,debt_consolidation,2410.78,0.0
2829933,21000,13.98,10+ years,Verified,1/12/2013,Current,,12221.6,0.0
5486818,12375,15.8,< 1 year,Not Verified,1/4/2013,Fully Paid,debt_consolidation,15289.42383,0.0
24705592,30000,11.67,10+ years,Verified,1/7/2014,Fully Paid,credit_card,32066.85,0.0
31206542,8000,6.49,5 years,Source Verified,1/10/2014,Current,debt_consolidation,3677.4,0.0
41241329,20575,14.99,10+ years,Verified,1/1/2015,Current,debt_consolidation,5348.8,0.0
1726018,17500,19.05,2 years,Not Verified,1/8/2012,Charged Off,debt_consolidation,7200.57,791.27
22944432,8000,10.99,10+ years,Not Verified,1/7/2014,Current,credit_card,4451.96,0.0
56994959,25000,10.99,10+ years,Source Verified,1/7/2015,Current,debt_consolidation,3245.38,0.0
4371502,4500,6.62,1 year,Not Verified,1/3/2013,Current,credit_card,4688.87,0.0
11983603,15000,10.99,10+ years,Not Verified,1/1/2014,Charged Off,credit_card,6933.99,1532.88
22781427,34000,20.2,8 years,Source Verified,1/8/2014,Fully Paid,home_improvement,38133.41,0.0
41822007,10000,15.59,10+ years,Verified,1/1/2015,Current,debt_consolidation,4185.94,0.0
1737802,3600,16.29,< 1 year,Source Verified,1/8/2012,Fully Paid,credit_card,4543.516847,0.0
33689302,5000,14.49,9 years,Source Verified,1/10/2014,Current,debt_consolidation,2577.33,0.0
64726928,12000,9.17,10+ years,Not Verified,1/9/2015,Current,,1524.09,0.0
1562313,14000,9.76,4 years,Not Verified,1/6/2012,Fully Paid,credit_card,16076.10107,0.0
519480,8000,7.74,< 1 year,Not Verified,1/8/2009,Fully Paid,medical,8990.82,0.0
55409714,16000,15.61,10+ years,Source Verified,1/6/2015,Current,debt_consolidation,2692.16,0.0
11941953,16000,7.9,6 years,Not Verified,1/1/2014,Current,debt_consolidation,12015.6,0.0
740906,16750,13.98%,10+ years,Source Verified,1/9/2010,Charged Off,debt_consolidation,9511.08,377.64
40483286,11475,26.06,10+ years,Source Verified,1/12/2014,Late (31-120 days),debt_consolidation,3062.59,0.0
5483637,10000,13.11,9 years,Not Verified,1/4/2013,Fully Paid,debt_consolidation,11880.92,0.0
44018080,10000,11.53,5 years,Not Verified,1/2/2015,Current,,3622.6,0.0
44275344,12000,13.33,10+ years,Not Verified,1/3/2015,Current,debt_consolidation,4044.63,0.0
40473775,"25,000",24.5,2 years,Source Verified,1/1/2015,Current,debt_consolidation,8649.7,0.0
1584499,7000,12.12,1 year,Source Verified,1/6/2012,Fully Paid,debt_consolidation,8382.912017,0.0
35062536,34625,24.08,6 years,Verified,1/10/2014,Charged Off,debt_consolidation,11927.05,5987.17
46386675,30000,18.84,6 years,Verified,1/3/2015,Current,credit_card,6948.82,0.0
65005543,15500,11.53,3 years,Verified,1/10/2015,Current,other,1514.19,0.0
1845251,10000,14.47,8 years,Not Verified,1/1/2014,Charged Off,credit_card,5849.13,0.0
70740514,"29,750",7.26,7 years,Verified,1/12/2015,Current,debt_consolidation,910.14,0.0
13656950,22500,8.9,,Source Verified,1/2/2014,Fully Paid,credit_card,24763.95,0.0
928671,7500,13.06,3 years,Source Verified,1/4/2011,Charged Off,major_purchase,2272.05,0.0
35112739,11200,20.2,2 years,Verified,1/10/2014,Late (31-120 days),debt_consolidation,3848.6,0.0
65023235,23000,8.18,10+ years,Not Verified,1/9/2015,Current,credit_card,2157.5,0.0
1446420,20000,6.62,5 years,Not Verified,1/4/2012,Fully Paid,major_purchase,22104.6598,0.0
36014429,2500,16.29,,Verified,1/10/2014,Current,credit_card,1231.12,0.0
73285327,20000,7.91,3 years,Source Verified,1/12/2015,Issued,debt_consolidation,0.0,0.0
1357464,24000,18.25,10+ years,Verified,1/2/2012,Fully Paid,debt_consolidation,31324.38457,0.0
70799323,18000,9.76,8 years,Not Verified,1/12/2015,Current,other,370.57,0.0
7687115,3000,21.6,10+ years,Verified,1/7/2013,Fully Paid,other,3720.795127,0.0
1829328,17600,18.75,5 years,Not Verified,1/10/2012,Charged Off,debt_consolidation,18677.12,11.68
67430363,5000,7.26,10+ years,Source Verified,1/11/2015,Current,,307.96,0.0
1770027,1800,13.11,3 years,Verified,1/9/2012,Fully Paid,other,1943.21,0.0
35023505,20400,14.49,5 years,Source Verified,1/10/2014,Current,credit_card,6701.9,0.0
735422,20000,14.84,3 years,Verified,1/9/2010,Fully Paid,wedding,24888.11,0.0
65117723,25000,6.24,3 years,Not Verified,1/10/2015,Current,home_improvement,2272.51,0.0
7986925,30000,15.22,10+ years,Verified,1/8/2013,Current,debt_consolidation,30252.68,0.0
1040782,6000,9.99,9 years,Not Verified,1/8/2011,Fully Paid,car,6695.28,0.0
64843992,5000,6.89,10+ years,Not Verified,1/9/2015,Current,debt_consolidation,458.59,0.0
64856666,7200,11.53,8 years,Source Verified,1/10/2015,Current,debt_consolidation,707.98,0.0
68489164,11000,7.26,2 years,Not Verified,1/11/2015,Current,debt_consolidation,673.05,0.0
55276498,13200,16.55,10+ years,Not Verified,1/6/2015,Current,debt_consolidation,2249.82,0.0
5407441,18200,13.11,10+ years,Verified,1/4/2013,Current,home_improvement,13698.42,0.0
58973977,13975,12.69,3 years,Not Verified,1/7/2015,Current,debt_consolidation,1884.77,0.0
10352482,25000,7.9,4 years,Verified,1/11/2013,Current,debt_consolidation,20338.76,0.0
71225850,24000,13.67,8 years,Source Verified,1/12/2015,Current,debt_consolidation,536.12,0.0
19857427,7500,12.49,1 year,Source Verified,1/7/2014,Current,credit_card,4515.66,0.0
1098997,"20,000",18.25,2 years,Verified,1/9/2011,Charged Off,debt_consolidation,11536.43,874.07
72688769,25000,13.67,10+ years,Not Verified,1/12/2015,Current,debt_consolidation,0.0,0.0
1779940,14400,12.12,8 years,Source Verified,1/9/2012,Fully Paid,debt_consolidation,17247.38494,0.0
45981292,15000,10.99,3 years,Source Verified,1/3/2015,Current,debt_consolidation,4859.72,0.0
42253673,10500,11.44,10+ years,Verified,1/1/2015,Current,credit_card,4134.72,0.0
40594319,12000,13.66,5 years,Source Verified,1/1/2015,Current,debt_consolidation,10838.91,0.0
63592873,19200,10.99,2 years,Not Verified,1/9/2015,Current,debt_consolidation,1640.13,0.0
43805837,7750,17.57%,10+ years,Not Verified,1/2/2015,,car,2814.18,0.0
49372635,16950,24.5,10+ years,Source Verified,1/4/2015,Current,debt_consolidation,3971.85,0.0
66792446,15000,6.24,1 year,Source Verified,1/10/2015,Current,major_purchase,1363.51,0.0
13360372,15000,15.61,10+ years,Source Verified,1/2/2014,Current,debt_consolidation,8318.41,0.0
46306254,1200,17.57,1 year,Not Verified,1/3/2015,Charged Off,car,40.79,0.0
19847802,20000,12.99%,3 years,Source Verified,1/6/2014,Current,debt_consolidation,8644.24,0.0
60936922,12000,14.65,2 years,Not Verified,1/8/2015,Current,home_improvement,1406.63,0.0
59660482,26000,8.18,< 1 year,Source Verified,1/8/2015,Current,debt_consolidation,4072.73,0.0
59600452,13200,12.69,10+ years,Not Verified,1/7/2015,Current,debt_consolidation,2195.39,0.0
68440523,30000,21.99,10+ years,Source Verified,1/11/2015,Current,debt_consolidation,1510.2,0.0
7450759,4000,15.88,10+ years,Not Verified,1/7/2013,,credit_card,4943.578101,0.0
1684909,17050,12.12,6 years,Not Verified,1/8/2012,Fully Paid,credit_card,18965.3,0.0
57335885,20000,13.33,10+ years,Source Verified,1/7/2015,Current,debt_consolidation,2985.19,0.0
59722799,17650,17.86,10+ years,Verified,1/8/2015,Current,debt_consolidation,2216.79,0.0
6509103,1400,18.75,2 years,Not Verified,1/5/2013,,debt_consolidation,1808.154142,0.0
45230958,12000,15.61,9 years,Not Verified,1/3/2015,Current,debt_consolidation,2872.59,0.0
58479792,24950,17.57,2 years,Source Verified,1/7/2015,Current,credit_card,3114.4,0.0
1848926,17500,20.49,4 years,Verified,1/10/2012,Current,,17795.69,0.0
51834159,12000,15.61,8 years,Source Verified,1/5/2015,In Grace Period,debt_consolidation,2926.65,0.0
8448032,4800,19.2,10+ years,Verified,1/10/2013,Charged Off,other,2293.36,0.0
42525742,19000,6.99,2 years,Source Verified,1/1/2015,Current,debt_consolidation,6437.62,0.0
3410625,24000,15.8,10+ years,Verified,1/1/2013,Fully Paid,,26426.02,0.0
61447349,10000,12.29,,Verified,1/8/2015,Current,debt_consolidation,1660.82,0.0
49973624,9325,14.65,8 years,Source Verified,1/4/2015,Current,debt_consolidation,2565.69,0.0
69999523,10000,9.99,1 year,Source Verified,1/11/2015,Current,credit_card,634.16,0.0
12418553,20000,7.9,8 years,Verified,1/2/2014,Current,credit_card,14393.63,0.0
357282,5000,13.17,< 1 year,Not Verified,1/8/2008,Fully Paid,credit_card,6079.56,0.0
71137739,1100,17.57,10+ years,Source Verified,1/12/2015,Current,debt_consolidation,37.39,0.0
58822416,6500,5.32,2 years,Not Verified,1/7/2015,Current,debt_consolidation,1170.66,0.0
44113890,10000,7.89,5 years,Source Verified,1/3/2015,Current,home_improvement,3124.22,0.0
61596769,14000,16.99,3 years,Source Verified,1/8/2015,Current,debt_consolidation,1726.14,0.0
7197695,29100,13.11,10+ years,Source Verified,1/6/2013,Fully Paid,debt_consolidation,34273.20782,0.0
26697624,"15,000",12.49,5 years,Not Verified,1/8/2014,,debt_consolidation,8529.58,0.0
720030,6000,13.61,3 years,Not Verified,1/8/2010,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,7292.13,0.0
52405056,13000,6.0,10+ years,Not Verified,1/5/2015,Current,debt_consolidation,3426.23,0.0
70030241,35000,13.18,3 years,Verified,1/12/2015,,home_improvement,1156.7,0.0
34061170,11200,10.99,10+ years,Not Verified,1/10/2014,Fully Paid,debt_consolidation,11366.06,0.0
27599661,"21,000",18.99,< 1 year,Verified,1/9/2014,Current,debt_consolidation,8714.24,0.0
9002302,14575,10.99,8 years,Not Verified,1/9/2013,Fully Paid,debt_consolidation,16619.69581,0.0
70710366,23800,18.99,8 years,Source Verified,1/12/2015,Current,debt_consolidation,592.15,0.0
37116611,25000,9.49,10+ years,Source Verified,1/11/2014,Current,debt_consolidation,11183.58,0.0
6438334,6000,11.14,< 1 year,Not Verified,1/5/2013,Current,debt_consolidation,6102.04,0.0
59730836,10000,12.69,4 years,Verified,1/7/2015,Current,debt_consolidation,1663.15,0.0
569989,6000,13.57,< 1 year,Not Verified,1/11/2009,Fully Paid,major_purchase,7333.77,0.0
1583621,10000,6.03,8 years,Not Verified,1/6/2012,Fully Paid,debt_consolidation,10956.18068,0.0
989590,6000,11.49,10+ years,Verified,1/6/2011,Fully Paid,debt_consolidation,6815.21,0.0
10749596,10000,6.62,10+ years,Not Verified,1/11/2013,,credit_card,7219.58,0.0
30165605,21000,14.49,10+ years,Source Verified,1/10/2014,Current,debt_consolidation,7409.85,0.0
43285378,$7200,11.99,4 years,Not Verified,1/1/2015,Fully Paid,credit_card,7848.95,0.0
64803208,18000,14.65,10+ years,Not Verified,1/9/2015,Current,credit_card,1260.11,0.0
1804691,6350,13.11,10+ years,Not Verified,1/9/2012,Fully Paid,debt_consolidation,7714.235179,0.0
47651104,30000,16.55,3 years,Verified,1/4/2015,In Grace Period,home_improvement,8501.01,0.0
57345111,$15000,13.99,10+ years,Source Verified,1/7/2015,Current,debt_consolidation,2082.04,0.0
65501588,6000,15.61,5 years,Not Verified,1/10/2015,Current,other,624.17,0.0
1817425,12500,11.55,< 1 year,Not Verified,1/7/2013,Fully Paid,debt_consolidation,13381.73262,0.0
571181,8000,8.59,6 years,Not Verified,1/12/2009,Fully Paid,wedding,8418.5,0.0
21459174,17350,13.35,5 years,Source Verified,1/6/2014,Current,debt_consolidation,11162.88,0.0
47091858,6000,13.33,4 years,Verified,1/3/2015,Current,debt_consolidation,1834.19,0.0
14398226,9600,6.62,< 1 year,Source Verified,1/3/2014,Current,credit_card,6484.72,0.0
5809300,16000,16.29,9 years,Verified,1/5/2013,Fully Paid,credit_card,16217.38,0.0
46021955,24000,9.99%,10+ years,Source Verified,1/4/2015,Current,credit_card,6955.38,0.0
1701096,7000,6.03,2 years,Not Verified,1/8/2012,Fully Paid,home_improvement,7669.426143,0.0
19395625,$20000,13.35,3 years,Source Verified,1/5/2014,Current,debt_consolidation,12867.94,0.0
6027829,18725,23.28,,Verified,1/5/2013,Current,debt_consolidation,16971.65,0.0
49953131,10350,17.86,10+ years,Not Verified,1/4/2015,Current,debt_consolidation,2967.14,0.0
11952344,15000,18.25,1 year,Source Verified,1/1/2014,Fully Paid,debt_consolidation,18629.63,0.0
1647095,12000,6.62,10+ years,Not Verified,1/7/2012,Fully Paid,credit_card,13262.52166,0.0
30025582,30600,8.39,7 years,Not Verified,1/10/2014,Current,debt_consolidation,14466.15,0.0
53806714,11000,17.57,10+ years,Source Verified,1/6/2015,Current,,2756.43,0.0
5817386,18000,22.95,10+ years,Verified,1/5/2013,Fully Paid,debt_consolidation,19358.1,0.0
10138671,15500,16.2,< 1 year,Verified,1/11/2013,Current,credit_card,9843.08,0.0
52205360,28000,7.26,1 year,Verified,1/5/2015,Current,debt_consolidation,6920.61,0.0
11951206,"26,500",25.83,5 years,Verified,1/1/2014,Current,debt_consolidation,18975.94,0.0
8078594,$3000,15.22,10+ years,Verified,1/8/2013,,home_improvement,3025.1,0.0
55326355,25000,16.99,10+ years,Source Verified,1/6/2015,Fully Paid,debt_consolidation,26046.9,0.0
66782411,24425,16.99,,Verified,1/10/2015,Current,debt_consolidation,1190.75,0.0
37436286,8000,7.49,8 years,Not Verified,1/11/2014,Current,debt_consolidation,3480.15,0.0
63356065,22300,20.99,10+ years,Source Verified,1/9/2015,Current,,2386.68,0.0
64119860,10300,15.61,10+ years,Source Verified,1/9/2015,Current,credit_card,975.54,0.0
38942174,30000,14.99%,10+ years,Verified,1/12/2014,In Grace Period,debt_consolidation,12427.87,0.0
8527389,20000,14.33,10+ years,Verified,1/9/2013,Current,,13125.75,0.0
29402690,26400,7.69,10+ years,Source Verified,1/9/2014,Current,credit_card,8502.24,0.0
37777623,7175,19.24,< 1 year,Source Verified,1/11/2014,Fully Paid,debt_consolidation,8294.99,0.0
47102994,15000,6.92,,Verified,1/3/2015,Current,debt_consolidation,4151.96,0.0
58993023,24625,18.55,10+ years,Source Verified,1/7/2015,Late (31-120 days),debt_consolidation,1872.75,0.0
16532029,25000,12.99,2 years,Source Verified,1/4/2014,Current,debt_consolidation,16844.6,0.0
51975182,13500,13.99,10+ years,Source Verified,1/5/2015,Fully Paid,debt_consolidation,13578.7,0.0
38829711,6800,12.39,1 year,Source Verified,1/12/2014,Current,debt_consolidation,2948.01,0.0
5307048,8500,13.11,1 year,Not Verified,1/4/2013,Fully Paid,debt_consolidation,8772.18,0.0
67758567,18600,13.99,9 years,Verified,1/10/2015,Current,debt_consolidation,1242.33,0.0
731943,2000,13.23,5 years,Verified,1/8/2010,Fully Paid,moving,2246.35,0.0
49575500,35000,9.99,6 years,Verified,1/4/2015,Current,debt_consolidation,9014.1,0.0
706707,3900,14.35,7 years,Not Verified,1/7/2010,Fully Paid,home_improvement,4286.79,0.0
3868029,15000,7.9,10+ years,Not Verified,1/2/2013,Current,debt_consolidation,16427.6,0.0
39092943,"9,000",6.99%,7 years,Source Verified,1/12/2014,Current,debt_consolidation,3608.68,0.0
68308809,25000,5.32,< 1 year,Not Verified,1/11/2015,Current,debt_consolidation,1498.35,0.0
43797390,5000,15.61,< 1 year,Not Verified,1/2/2015,Current,major_purchase,1912.29,0.0
70640263,16000,17.57,,Verified,1/12/2015,Current,debt_consolidation,472.84,0.0
49777970,35000,19.52,1 year,Verified,1/4/2015,Current,debt_consolidation,8231.9,0.0
23713780,10000,10.15,< 1 year,Source Verified,1/7/2014,Charged Off,debt_consolidation,3233.8,0.0
14488417,16000,7.62,8 years,Source Verified,1/2/2014,Current,debt_consolidation,10968.98,0.0
